date,cash_rate,scrape_date
2023-04-01,3.5649999999999977,2023-04-13
2023-05-01,3.6200000000000045,2023-04-13
2023-06-01,3.644999999999996,2023-04-13
2023-07-01,3.655000000000001,2023-04-13
2023-08-01,3.655000000000001,2023-04-13
2023-09-01,3.6299999999999955,2023-04-13
2023-10-01,3.5999999999999943,2023-04-13
2023-11-01,3.5600000000000023,2023-04-13
2023-12-01,3.5049999999999955,2023-04-13
2024-01-01,3.4950000000000045,2023-04-13
2024-02-01,3.4599999999999937,2023-04-13
2024-03-01,3.4099999999999966,2023-04-13
2024-04-01,3.3799999999999955,2023-04-13
2024-05-01,3.3400000000000034,2023-04-13
2024-06-01,3.2900000000000063,2023-04-13
2024-07-01,3.239999999999995,2023-04-13
2024-08-01,3.2049999999999983,2023-04-13
2024-09-01,3.1650000000000063,2023-04-13
