date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-08
2022-09-01,2.1599999999999966,2022-08-08
2022-10-01,2.5349999999999966,2022-08-08
2022-11-01,2.950000000000003,2022-08-08
2022-12-01,3.2049999999999983,2022-08-08
2023-01-01,3.280000000000001,2022-08-08
2023-02-01,3.424999999999997,2022-08-08
2023-03-01,3.5,2022-08-08
2023-04-01,3.4749999999999943,2022-08-08
2023-05-01,3.4599999999999937,2022-08-08
2023-06-01,3.4599999999999937,2022-08-08
2023-07-01,3.4599999999999937,2022-08-08
2023-08-01,3.450000000000003,2022-08-08
2023-09-01,3.4200000000000017,2022-08-08
2023-10-01,3.375,2022-08-08
2023-11-01,3.3400000000000034,2022-08-08
2023-12-01,3.2900000000000063,2022-08-08
2024-01-01,3.2900000000000063,2022-08-08
