date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-20
2022-06-01,0.5499999999999972,2022-05-20
2022-07-01,0.9000000000000057,2022-05-20
2022-08-01,1.2950000000000017,2022-05-20
2022-09-01,1.5750000000000028,2022-05-20
2022-10-01,1.9050000000000011,2022-05-20
2022-11-01,2.2750000000000057,2022-05-20
2022-12-01,2.519999999999996,2022-05-20
2023-01-01,2.5600000000000023,2022-05-20
2023-02-01,2.7900000000000063,2022-05-20
2023-03-01,2.9549999999999983,2022-05-20
2023-04-01,3.094999999999999,2022-05-20
2023-05-01,3.2150000000000034,2022-05-20
2023-06-01,3.2549999999999955,2022-05-20
2023-07-01,3.280000000000001,2022-05-20
2023-08-01,3.280000000000001,2022-05-20
2023-09-01,3.280000000000001,2022-05-20
2023-10-01,3.2750000000000057,2022-05-20
