date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-22
2022-10-01,2.6850000000000023,2022-09-22
2022-11-01,3.069999999999993,2022-09-22
2022-12-01,3.280000000000001,2022-09-22
2023-01-01,3.3400000000000034,2022-09-22
2023-02-01,3.4950000000000045,2022-09-22
2023-03-01,3.674999999999997,2022-09-22
2023-04-01,3.8100000000000023,2022-09-22
2023-05-01,3.885000000000005,2022-09-22
2023-06-01,3.8700000000000045,2022-09-22
2023-07-01,3.8700000000000045,2022-09-22
2023-08-01,3.8499999999999943,2022-09-22
2023-09-01,3.8400000000000034,2022-09-22
2023-10-01,3.819999999999993,2022-09-22
2023-11-01,3.7950000000000017,2022-09-22
2023-12-01,3.7549999999999955,2022-09-22
2024-01-01,3.7450000000000045,2022-09-22
2024-02-01,3.7249999999999943,2022-09-22
