date,cash_rate,scrape_date
2022-12-01,3.010000000000005,2022-12-23
2023-01-01,3.049999999999997,2022-12-23
2023-02-01,3.194999999999993,2022-12-23
2023-03-01,3.3499999999999943,2022-12-23
2023-04-01,3.450000000000003,2022-12-23
2023-05-01,3.5649999999999977,2022-12-23
2023-06-01,3.6500000000000057,2022-12-23
2023-07-01,3.7450000000000045,2022-12-23
2023-08-01,3.8100000000000023,2022-12-23
2023-09-01,3.825000000000003,2022-12-23
2023-10-01,3.8299999999999983,2022-12-23
2023-11-01,3.8299999999999983,2022-12-23
2023-12-01,3.8100000000000023,2022-12-23
2024-01-01,3.805000000000007,2022-12-23
2024-02-01,3.7900000000000063,2022-12-23
2024-03-01,3.769999999999996,2022-12-23
2024-04-01,3.7450000000000045,2022-12-23
2024-05-01,3.7249999999999943,2022-12-23
