date,cash_rate,scrape_date
2022-07-01,1.1850000000000023,2022-07-04
2022-08-01,1.6550000000000011,2022-07-04
2022-09-01,1.980000000000004,2022-07-04
2022-10-01,2.344999999999999,2022-07-04
2022-11-01,2.739999999999995,2022-07-04
2022-12-01,3.0349999999999966,2022-07-04
2023-01-01,3.114999999999995,2022-07-04
2023-02-01,3.3349999999999937,2022-07-04
2023-03-01,3.489999999999995,2022-07-04
2023-04-01,3.5250000000000057,2022-07-04
2023-05-01,3.5400000000000063,2022-07-04
2023-06-01,3.5450000000000017,2022-07-04
2023-07-01,3.5349999999999966,2022-07-04
2023-08-01,3.5049999999999955,2022-07-04
2023-09-01,3.480000000000004,2022-07-04
2023-10-01,3.4399999999999977,2022-07-04
2023-11-01,3.4099999999999966,2022-07-04
2023-12-01,3.3700000000000045,2022-07-04
