date,cash_rate,scrape_date
2023-04-01,3.5649999999999977,2023-04-18
2023-05-01,3.644999999999996,2023-04-18
2023-06-01,3.674999999999997,2023-04-18
2023-07-01,3.7049999999999983,2023-04-18
2023-08-01,3.7349999999999994,2023-04-18
2023-09-01,3.7249999999999943,2023-04-18
2023-10-01,3.6899999999999977,2023-04-18
2023-11-01,3.6650000000000063,2023-04-18
2023-12-01,3.6200000000000045,2023-04-18
2024-01-01,3.614999999999995,2023-04-18
2024-02-01,3.5900000000000034,2023-04-18
2024-03-01,3.555000000000007,2023-04-18
2024-04-01,3.5049999999999955,2023-04-18
2024-05-01,3.4650000000000034,2023-04-18
2024-06-01,3.424999999999997,2023-04-18
2024-07-01,3.3900000000000006,2023-04-18
2024-08-01,3.364999999999995,2023-04-18
2024-09-01,3.3299999999999983,2023-04-18
