date,cash_rate,scrape_date
2022-11-01,2.799999999999997,2022-11-30
2022-12-01,2.969999999999999,2022-11-30
2023-01-01,3.0049999999999955,2022-11-30
2023-02-01,3.1400000000000006,2022-11-30
2023-03-01,3.2900000000000063,2022-11-30
2023-04-01,3.394999999999996,2022-11-30
2023-05-01,3.5150000000000006,2022-11-30
2023-06-01,3.575000000000003,2022-11-30
2023-07-01,3.635000000000005,2022-11-30
2023-08-01,3.680000000000007,2022-11-30
2023-09-01,3.7099999999999937,2022-11-30
2023-10-01,3.7349999999999994,2022-11-30
2023-11-01,3.739999999999995,2022-11-30
2023-12-01,3.719999999999999,2022-11-30
2024-01-01,3.7150000000000034,2022-11-30
2024-02-01,3.7049999999999983,2022-11-30
2024-03-01,3.680000000000007,2022-11-30
2024-04-01,3.6500000000000057,2022-11-30
