date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-21
2022-10-01,2.6650000000000063,2022-09-21
2022-11-01,3.049999999999997,2022-09-21
2022-12-01,3.260000000000005,2022-09-21
2023-01-01,3.319999999999993,2022-09-21
2023-02-01,3.4749999999999943,2022-09-21
2023-03-01,3.655000000000001,2022-09-21
2023-04-01,3.7900000000000063,2022-09-21
2023-05-01,3.864999999999995,2022-09-21
2023-06-01,3.8499999999999943,2022-09-21
2023-07-01,3.8499999999999943,2022-09-21
2023-08-01,3.8299999999999983,2022-09-21
2023-09-01,3.819999999999993,2022-09-21
2023-10-01,3.799999999999997,2022-09-21
2023-11-01,3.7750000000000057,2022-09-21
2023-12-01,3.7349999999999994,2022-09-21
2024-01-01,3.7249999999999943,2022-09-21
2024-02-01,3.7049999999999983,2022-09-21
