date,cash_rate,scrape_date
2022-08-01,1.769999999999996,2022-08-05
2022-09-01,2.1200000000000045,2022-08-05
2022-10-01,2.444999999999993,2022-08-05
2022-11-01,2.8349999999999937,2022-08-05
2022-12-01,3.075000000000003,2022-08-05
2023-01-01,3.135000000000005,2022-08-05
2023-02-01,3.269999999999996,2022-08-05
2023-03-01,3.344999999999999,2022-08-05
2023-04-01,3.319999999999993,2022-08-05
2023-05-01,3.305000000000007,2022-08-05
2023-06-01,3.305000000000007,2022-08-05
2023-07-01,3.305000000000007,2022-08-05
2023-08-01,3.2950000000000017,2022-08-05
2023-09-01,3.2650000000000006,2022-08-05
2023-10-01,3.219999999999999,2022-08-05
2023-11-01,3.1850000000000023,2022-08-05
2023-12-01,3.135000000000005,2022-08-05
2024-01-01,3.135000000000005,2022-08-05
