date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-31
2022-06-01,0.5900000000000034,2022-05-31
2022-07-01,0.9549999999999983,2022-05-31
2022-08-01,1.3599999999999994,2022-05-31
2022-09-01,1.6650000000000063,2022-05-31
2022-10-01,2.010000000000005,2022-05-31
2022-11-01,2.4000000000000057,2022-05-31
2022-12-01,2.6200000000000045,2022-05-31
2023-01-01,2.6700000000000017,2022-05-31
2023-02-01,2.9000000000000057,2022-05-31
2023-03-01,3.0649999999999977,2022-05-31
2023-04-01,3.2150000000000034,2022-05-31
2023-05-01,3.344999999999999,2022-05-31
2023-06-01,3.3700000000000045,2022-05-31
2023-07-01,3.375,2022-05-31
2023-08-01,3.375,2022-05-31
2023-09-01,3.375,2022-05-31
2023-10-01,3.3700000000000045,2022-05-31
