date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-22
2023-03-01,3.5,2023-02-22
2023-04-01,3.7150000000000034,2023-02-22
2023-05-01,3.905000000000001,2023-02-22
2023-06-01,4.015000000000001,2023-02-22
2023-07-01,4.114999999999995,2023-02-22
2023-08-01,4.209999999999994,2023-02-22
2023-09-01,4.215000000000003,2023-02-22
2023-10-01,4.215000000000003,2023-02-22
2023-11-01,4.204999999999998,2023-02-22
2023-12-01,4.185000000000002,2023-02-22
2024-01-01,4.180000000000007,2023-02-22
2024-02-01,4.165000000000006,2023-02-22
2024-03-01,4.1200000000000045,2023-02-22
2024-04-01,4.069999999999993,2023-02-22
2024-05-01,4.030000000000001,2023-02-22
2024-06-01,3.980000000000004,2023-02-22
2024-07-01,3.924999999999997,2023-02-22
