date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-19
2022-06-01,0.5499999999999972,2022-05-19
2022-07-01,0.9050000000000011,2022-05-19
2022-08-01,1.3349999999999937,2022-05-19
2022-09-01,1.625,2022-05-19
2022-10-01,1.9849999999999994,2022-05-19
2022-11-01,2.385000000000005,2022-05-19
2022-12-01,2.605000000000004,2022-05-19
2023-01-01,2.655000000000001,2022-05-19
2023-02-01,2.864999999999995,2022-05-19
2023-03-01,3.030000000000001,2022-05-19
2023-04-01,3.1700000000000017,2022-05-19
2023-05-01,3.2900000000000063,2022-05-19
2023-06-01,3.3299999999999983,2022-05-19
2023-07-01,3.355000000000004,2022-05-19
2023-08-01,3.355000000000004,2022-05-19
2023-09-01,3.355000000000004,2022-05-19
2023-10-01,3.3499999999999943,2022-05-19
