date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-31
2022-09-01,2.180000000000007,2022-08-31
2022-10-01,2.5900000000000034,2022-08-31
2022-11-01,2.9749999999999943,2022-08-31
2022-12-01,3.200000000000003,2022-08-31
2023-01-01,3.2650000000000006,2022-08-31
2023-02-01,3.4399999999999977,2022-08-31
2023-03-01,3.5799999999999983,2022-08-31
2023-04-01,3.6850000000000023,2022-08-31
2023-05-01,3.760000000000005,2022-08-31
2023-06-01,3.799999999999997,2022-08-31
2023-07-01,3.8349999999999937,2022-08-31
2023-08-01,3.8349999999999937,2022-08-31
2023-09-01,3.805000000000007,2022-08-31
2023-10-01,3.7650000000000006,2022-08-31
2023-11-01,3.7349999999999994,2022-08-31
2023-12-01,3.6899999999999977,2022-08-31
2024-01-01,3.680000000000007,2022-08-31
