date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-11
2022-08-01,1.730000000000004,2022-07-11
2022-09-01,2.0649999999999977,2022-07-11
2022-10-01,2.444999999999993,2022-07-11
2022-11-01,2.864999999999995,2022-07-11
2022-12-01,3.1400000000000006,2022-07-11
2023-01-01,3.2099999999999937,2022-07-11
2023-02-01,3.4200000000000017,2022-07-11
2023-03-01,3.5400000000000063,2022-07-11
2023-04-01,3.575000000000003,2022-07-11
2023-05-01,3.5849999999999937,2022-07-11
2023-06-01,3.575000000000003,2022-07-11
2023-07-01,3.5600000000000023,2022-07-11
2023-08-01,3.5349999999999966,2022-07-11
2023-09-01,3.5150000000000006,2022-07-11
2023-10-01,3.489999999999995,2022-07-11
2023-11-01,3.4749999999999943,2022-07-11
2023-12-01,3.444999999999993,2022-07-11
