date,cash_rate,scrape_date
2022-10-01,2.519999999999996,2022-10-06
2022-11-01,2.7900000000000063,2022-10-06
2022-12-01,2.9650000000000034,2022-10-06
2023-01-01,3,2022-10-06
2023-02-01,3.125,2022-10-06
2023-03-01,3.280000000000001,2022-10-06
2023-04-01,3.444999999999993,2022-10-06
2023-05-01,3.5649999999999977,2022-10-06
2023-06-01,3.614999999999995,2022-10-06
2023-07-01,3.625,2022-10-06
2023-08-01,3.6200000000000045,2022-10-06
2023-09-01,3.605000000000004,2022-10-06
2023-10-01,3.605000000000004,2022-10-06
2023-11-01,3.614999999999995,2022-10-06
2023-12-01,3.6099999999999994,2022-10-06
2024-01-01,3.6099999999999994,2022-10-06
2024-02-01,3.6099999999999994,2022-10-06
2024-03-01,3.605000000000004,2022-10-06
