date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-15
2023-03-01,3.4950000000000045,2023-02-15
2023-04-01,3.7049999999999983,2023-02-15
2023-05-01,3.9099999999999966,2023-02-15
2023-06-01,4.0049999999999955,2023-02-15
2023-07-01,4.075000000000003,2023-02-15
2023-08-01,4.125,2023-02-15
2023-09-01,4.144999999999996,2023-02-15
2023-10-01,4.144999999999996,2023-02-15
2023-11-01,4.140000000000001,2023-02-15
2023-12-01,4.114999999999995,2023-02-15
2024-01-01,4.105000000000004,2023-02-15
2024-02-01,4.075000000000003,2023-02-15
2024-03-01,4.030000000000001,2023-02-15
2024-04-01,3.969999999999999,2023-02-15
2024-05-01,3.924999999999997,2023-02-15
2024-06-01,3.8599999999999994,2023-02-15
2024-07-01,3.7950000000000017,2023-02-15
