date,cash_rate,scrape_date
2022-06-01,0.6899999999999977,2022-06-09
2022-07-01,1.1550000000000011,2022-06-09
2022-08-01,1.6299999999999955,2022-06-09
2022-09-01,1.9650000000000034,2022-06-09
2022-10-01,2.355000000000004,2022-06-09
2022-11-01,2.7950000000000017,2022-06-09
2022-12-01,3.0250000000000057,2022-06-09
2023-01-01,3.0849999999999937,2022-06-09
2023-02-01,3.3100000000000023,2022-06-09
2023-03-01,3.4599999999999937,2022-06-09
2023-04-01,3.5900000000000034,2022-06-09
2023-05-01,3.680000000000007,2022-06-09
2023-06-01,3.6899999999999977,2022-06-09
2023-07-01,3.694999999999993,2022-06-09
2023-08-01,3.6899999999999977,2022-06-09
2023-09-01,3.6899999999999977,2022-06-09
2023-10-01,3.6899999999999977,2022-06-09
2023-11-01,3.6500000000000057,2022-06-09
