date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-16
2022-09-01,2.1299999999999955,2022-08-16
2022-10-01,2.480000000000004,2022-08-16
2022-11-01,2.8700000000000045,2022-08-16
2022-12-01,3.1400000000000006,2022-08-16
2023-01-01,3.2150000000000034,2022-08-16
2023-02-01,3.4000000000000057,2022-08-16
2023-03-01,3.489999999999995,2022-08-16
2023-04-01,3.510000000000005,2022-08-16
2023-05-01,3.5150000000000006,2022-08-16
2023-06-01,3.510000000000005,2022-08-16
2023-07-01,3.4950000000000045,2022-08-16
2023-08-01,3.4950000000000045,2022-08-16
2023-09-01,3.4650000000000034,2022-08-16
2023-10-01,3.4200000000000017,2022-08-16
2023-11-01,3.385000000000005,2022-08-16
2023-12-01,3.3349999999999937,2022-08-16
2024-01-01,3.3299999999999983,2022-08-16
