date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-23
2023-03-01,3.5049999999999955,2023-02-23
2023-04-01,3.7249999999999943,2023-02-23
2023-05-01,3.9150000000000063,2023-02-23
2023-06-01,4.030000000000001,2023-02-23
2023-07-01,4.135000000000005,2023-02-23
2023-08-01,4.215000000000003,2023-02-23
2023-09-01,4.239999999999995,2023-02-23
2023-10-01,4.2450000000000045,2023-02-23
2023-11-01,4.25,2023-02-23
2023-12-01,4.230000000000004,2023-02-23
2024-01-01,4.224999999999994,2023-02-23
2024-02-01,4.194999999999993,2023-02-23
2024-03-01,4.159999999999997,2023-02-23
2024-04-01,4.109999999999999,2023-02-23
2024-05-01,4.064999999999998,2023-02-23
2024-06-01,4.010000000000005,2023-02-23
2024-07-01,3.950000000000003,2023-02-23
