date,cash_rate,scrape_date
2022-08-01,1.7780000000000058,2022-09-01
2022-09-01,2.180000000000007,2022-09-01
2022-10-01,2.5900000000000034,2022-09-01
2022-11-01,3.010000000000005,2022-09-01
2022-12-01,3.2349999999999994,2022-09-01
2023-01-01,3.2950000000000017,2022-09-01
2023-02-01,3.489999999999995,2022-09-01
2023-03-01,3.6400000000000006,2022-09-01
2023-04-01,3.7450000000000045,2022-09-01
2023-05-01,3.8100000000000023,2022-09-01
2023-06-01,3.8599999999999994,2022-09-01
2023-07-01,3.9099999999999966,2022-09-01
2023-08-01,3.9150000000000063,2022-09-01
2023-09-01,3.8799999999999955,2022-09-01
2023-10-01,3.8400000000000034,2022-09-01
2023-11-01,3.805000000000007,2022-09-01
2023-12-01,3.7549999999999955,2022-09-01
2024-01-01,3.75,2022-09-01
2024-02-01,3.719999999999999,2022-09-01
