date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-31
2022-11-01,2.8499999999999943,2022-10-31
2022-12-01,3.0649999999999977,2022-10-31
2023-01-01,3.114999999999995,2022-10-31
2023-02-01,3.2900000000000063,2022-10-31
2023-03-01,3.480000000000004,2022-10-31
2023-04-01,3.655000000000001,2022-10-31
2023-05-01,3.8149999999999977,2022-10-31
2023-06-01,3.875,2022-10-31
2023-07-01,3.930000000000007,2022-10-31
2023-08-01,3.9399999999999977,2022-10-31
2023-09-01,3.9399999999999977,2022-10-31
2023-10-01,3.9399999999999977,2022-10-31
2023-11-01,3.9399999999999977,2022-10-31
2023-12-01,3.9350000000000023,2022-10-31
2024-01-01,3.930000000000007,2022-10-31
2024-02-01,3.9200000000000017,2022-10-31
2024-03-01,3.8900000000000006,2022-10-31
