date,cash_rate,scrape_date
2023-03-01,3.510000000000005,2023-03-27
2023-04-01,3.5799999999999983,2023-03-27
2023-05-01,3.5999999999999943,2023-03-27
2023-06-01,3.5349999999999966,2023-03-27
2023-07-01,3.4350000000000023,2023-03-27
2023-08-01,3.344999999999999,2023-03-27
2023-09-01,3.319999999999993,2023-03-27
2023-10-01,3.269999999999996,2023-03-27
2023-11-01,3.239999999999995,2023-03-27
2023-12-01,3.1899999999999977,2023-03-27
2024-01-01,3.1850000000000023,2023-03-27
2024-02-01,3.1599999999999966,2023-03-27
2024-03-01,3.135000000000005,2023-03-27
2024-04-01,3.1099999999999994,2023-03-27
2024-05-01,3.0849999999999937,2023-03-27
2024-06-01,3.0649999999999977,2023-03-27
2024-07-01,3.0349999999999966,2023-03-27
2024-08-01,3.0150000000000006,2023-03-27
