date,cash_rate,scrape_date
2022-10-01,2.528000000000006,2022-11-01
2022-11-01,2.7950000000000017,2022-11-01
2022-12-01,2.9950000000000045,2022-11-01
2023-01-01,3.0400000000000063,2022-11-01
2023-02-01,3.200000000000003,2022-11-01
2023-03-01,3.385000000000005,2022-11-01
2023-04-01,3.5649999999999977,2022-11-01
2023-05-01,3.719999999999999,2022-11-01
2023-06-01,3.780000000000001,2022-11-01
2023-07-01,3.8499999999999943,2022-11-01
2023-08-01,3.885000000000005,2022-11-01
2023-09-01,3.905000000000001,2022-11-01
2023-10-01,3.9150000000000063,2022-11-01
2023-11-01,3.9200000000000017,2022-11-01
2023-12-01,3.9150000000000063,2022-11-01
2024-01-01,3.9099999999999966,2022-11-01
2024-02-01,3.9200000000000017,2022-11-01
2024-03-01,3.905000000000001,2022-11-01
2024-04-01,3.885000000000005,2022-11-01
