date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-06
2022-08-01,1.7049999999999983,2022-07-06
2022-09-01,2.0250000000000057,2022-07-06
2022-10-01,2.375,2022-07-06
2022-11-01,2.7549999999999955,2022-07-06
2022-12-01,3.0250000000000057,2022-07-06
2023-01-01,3.0849999999999937,2022-07-06
2023-02-01,3.3100000000000023,2022-07-06
2023-03-01,3.4150000000000063,2022-07-06
2023-04-01,3.450000000000003,2022-07-06
2023-05-01,3.4599999999999937,2022-07-06
2023-06-01,3.450000000000003,2022-07-06
2023-07-01,3.4150000000000063,2022-07-06
2023-08-01,3.375,2022-07-06
2023-09-01,3.344999999999999,2022-07-06
2023-10-01,3.305000000000007,2022-07-06
2023-11-01,3.2750000000000057,2022-07-06
2023-12-01,3.2349999999999994,2022-07-06
