date,cash_rate,scrape_date
2022-11-01,2.7950000000000017,2022-11-10
2022-12-01,2.9749999999999943,2022-11-10
2023-01-01,3.0150000000000006,2022-11-10
2023-02-01,3.1899999999999977,2022-11-10
2023-03-01,3.355000000000004,2022-11-10
2023-04-01,3.5049999999999955,2022-11-10
2023-05-01,3.655000000000001,2022-11-10
2023-06-01,3.7099999999999937,2022-11-10
2023-07-01,3.780000000000001,2022-11-10
2023-08-01,3.8349999999999937,2022-11-10
2023-09-01,3.8599999999999994,2022-11-10
2023-10-01,3.8700000000000045,2022-11-10
2023-11-01,3.8700000000000045,2022-11-10
2023-12-01,3.825000000000003,2022-11-10
2024-01-01,3.825000000000003,2022-11-10
2024-02-01,3.819999999999993,2022-11-10
2024-03-01,3.805000000000007,2022-11-10
2024-04-01,3.780000000000001,2022-11-10
