date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-27
2022-10-01,2.680000000000007,2022-09-27
2022-11-01,3.105000000000004,2022-09-27
2022-12-01,3.3599999999999994,2022-09-27
2023-01-01,3.424999999999997,2022-09-27
2023-02-01,3.605000000000004,2022-09-27
2023-03-01,3.8349999999999937,2022-09-27
2023-04-01,4.099999999999994,2022-09-27
2023-05-01,4.280000000000001,2022-09-27
2023-06-01,4.299999999999997,2022-09-27
2023-07-01,4.310000000000002,2022-09-27
2023-08-01,4.310000000000002,2022-09-27
2023-09-01,4.310000000000002,2022-09-27
2023-10-01,4.305000000000007,2022-09-27
2023-11-01,4.290000000000006,2022-09-27
2023-12-01,4.25,2022-09-27
2024-01-01,4.2450000000000045,2022-09-27
2024-02-01,4.230000000000004,2022-09-27
