date,cash_rate,scrape_date
2022-06-01,0.6949999999999932,2022-06-10
2022-07-01,1.1700000000000017,2022-06-10
2022-08-01,1.6550000000000011,2022-06-10
2022-09-01,2.0049999999999955,2022-06-10
2022-10-01,2.394999999999996,2022-06-10
2022-11-01,2.8149999999999977,2022-06-10
2022-12-01,3.049999999999997,2022-06-10
2023-01-01,3.105000000000004,2022-06-10
2023-02-01,3.3349999999999937,2022-06-10
2023-03-01,3.4849999999999994,2022-06-10
2023-04-01,3.614999999999995,2022-06-10
2023-05-01,3.7049999999999983,2022-06-10
2023-06-01,3.7150000000000034,2022-06-10
2023-07-01,3.7150000000000034,2022-06-10
2023-08-01,3.7099999999999937,2022-06-10
2023-09-01,3.7099999999999937,2022-06-10
2023-10-01,3.7099999999999937,2022-06-10
2023-11-01,3.6700000000000017,2022-06-10
