date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-16
2023-03-01,3.4849999999999994,2023-02-16
2023-04-01,3.674999999999997,2023-02-16
2023-05-01,3.844999999999999,2023-02-16
2023-06-01,3.9399999999999977,2023-02-16
2023-07-01,4.030000000000001,2023-02-16
2023-08-01,4.094999999999999,2023-02-16
2023-09-01,4.105000000000004,2023-02-16
2023-10-01,4.105000000000004,2023-02-16
2023-11-01,4.090000000000003,2023-02-16
2023-12-01,4.069999999999993,2023-02-16
2024-01-01,4.064999999999998,2023-02-16
2024-02-01,4.045000000000002,2023-02-16
2024-03-01,4,2023-02-16
2024-04-01,3.9399999999999977,2023-02-16
2024-05-01,3.9000000000000057,2023-02-16
2024-06-01,3.8400000000000034,2023-02-16
2024-07-01,3.7849999999999966,2023-02-16
