date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-15
2022-08-01,1.8349999999999937,2022-07-15
2022-09-01,2.25,2022-07-15
2022-10-01,2.6500000000000057,2022-07-15
2022-11-01,3.069999999999993,2022-07-15
2022-12-01,3.2549999999999955,2022-07-15
2023-01-01,3.299999999999997,2022-07-15
2023-02-01,3.444999999999993,2022-07-15
2023-03-01,3.530000000000001,2022-07-15
2023-04-01,3.530000000000001,2022-07-15
2023-05-01,3.530000000000001,2022-07-15
2023-06-01,3.5,2022-07-15
2023-07-01,3.469999999999999,2022-07-15
2023-08-01,3.430000000000007,2022-07-15
2023-09-01,3.405000000000001,2022-07-15
2023-10-01,3.3700000000000045,2022-07-15
2023-11-01,3.3400000000000034,2022-07-15
2023-12-01,3.305000000000007,2022-07-15
