date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-12
2022-06-01,0.5699999999999932,2022-05-12
2022-07-01,0.9350000000000023,2022-05-12
2022-08-01,1.3649999999999949,2022-05-12
2022-09-01,1.7099999999999937,2022-05-12
2022-10-01,2.1299999999999955,2022-05-12
2022-11-01,2.555000000000007,2022-05-12
2022-12-01,2.730000000000004,2022-05-12
2023-01-01,2.7549999999999955,2022-05-12
2023-02-01,2.9000000000000057,2022-05-12
2023-03-01,3.0799999999999983,2022-05-12
2023-04-01,3.2249999999999943,2022-05-12
2023-05-01,3.3100000000000023,2022-05-12
2023-06-01,3.3499999999999943,2022-05-12
2023-07-01,3.375,2022-05-12
2023-08-01,3.375,2022-05-12
2023-09-01,3.375,2022-05-12
2023-10-01,3.364999999999995,2022-05-12
