date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-25
2022-08-01,1.8199999999999932,2022-07-25
2022-09-01,2.230000000000004,2022-07-25
2022-10-01,2.6500000000000057,2022-07-25
2022-11-01,3.105000000000004,2022-07-25
2022-12-01,3.3149999999999977,2022-07-25
2023-01-01,3.375,2022-07-25
2023-02-01,3.549999999999997,2022-07-25
2023-03-01,3.614999999999995,2022-07-25
2023-04-01,3.6200000000000045,2022-07-25
2023-05-01,3.614999999999995,2022-07-25
2023-06-01,3.594999999999999,2022-07-25
2023-07-01,3.575000000000003,2022-07-25
2023-08-01,3.549999999999997,2022-07-25
2023-09-01,3.519999999999996,2022-07-25
2023-10-01,3.469999999999999,2022-07-25
2023-11-01,3.430000000000007,2022-07-25
2023-12-01,3.3799999999999955,2022-07-25
