date,cash_rate,scrape_date
2023-03-01,3.510000000000005,2023-03-31
2023-04-01,3.5999999999999943,2023-03-31
2023-05-01,3.6599999999999966,2023-03-31
2023-06-01,3.635000000000005,2023-03-31
2023-07-01,3.5900000000000034,2023-03-31
2023-08-01,3.530000000000001,2023-03-31
2023-09-01,3.5150000000000006,2023-03-31
2023-10-01,3.4749999999999943,2023-03-31
2023-11-01,3.4399999999999977,2023-03-31
2023-12-01,3.4000000000000057,2023-03-31
2024-01-01,3.3900000000000006,2023-03-31
2024-02-01,3.364999999999995,2023-03-31
2024-03-01,3.3400000000000034,2023-03-31
2024-04-01,3.3149999999999977,2023-03-31
2024-05-01,3.2900000000000063,2023-03-31
2024-06-01,3.269999999999996,2023-03-31
2024-07-01,3.239999999999995,2023-03-31
2024-08-01,3.2249999999999943,2023-03-31
