date,cash_rate,scrape_date
2022-11-01,2.7950000000000017,2022-11-08
2022-12-01,2.9950000000000045,2022-11-08
2023-01-01,3.0450000000000017,2022-11-08
2023-02-01,3.2249999999999943,2022-11-08
2023-03-01,3.4549999999999983,2022-11-08
2023-04-01,3.6500000000000057,2022-11-08
2023-05-01,3.8149999999999977,2022-11-08
2023-06-01,3.9150000000000063,2022-11-08
2023-07-01,3.9950000000000045,2022-11-08
2023-08-01,4.049999999999997,2022-11-08
2023-09-01,4.084999999999994,2022-11-08
2023-10-01,4.099999999999994,2022-11-08
2023-11-01,4.099999999999994,2022-11-08
2023-12-01,4.090000000000003,2022-11-08
2024-01-01,4.084999999999994,2022-11-08
2024-02-01,4.094999999999999,2022-11-08
2024-03-01,4.079999999999998,2022-11-08
2024-04-01,4.055000000000007,2022-11-08
