date,cash_rate,scrape_date
2023-02-01,3.25,2023-02-07
2023-03-01,3.4749999999999943,2023-02-07
2023-04-01,3.6599999999999966,2023-02-07
2023-05-01,3.799999999999997,2023-02-07
2023-06-01,3.855000000000004,2023-02-07
2023-07-01,3.9000000000000057,2023-02-07
2023-08-01,3.930000000000007,2023-02-07
2023-09-01,3.9200000000000017,2023-02-07
2023-10-01,3.885000000000005,2023-02-07
2023-11-01,3.844999999999999,2023-02-07
2023-12-01,3.7950000000000017,2023-02-07
2024-01-01,3.7849999999999966,2023-02-07
2024-02-01,3.75,2023-02-07
2024-03-01,3.7099999999999937,2023-02-07
2024-04-01,3.655000000000001,2023-02-07
2024-05-01,3.614999999999995,2023-02-07
2024-06-01,3.5600000000000023,2023-02-07
2024-07-01,3.5049999999999955,2023-02-07
