date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-19
2022-11-01,2.819999999999993,2022-10-19
2022-12-01,3.0250000000000057,2022-10-19
2023-01-01,3.069999999999993,2022-10-19
2023-02-01,3.230000000000004,2022-10-19
2023-03-01,3.4399999999999977,2022-10-19
2023-04-01,3.6599999999999966,2022-10-19
2023-05-01,3.8400000000000034,2022-10-19
2023-06-01,3.905000000000001,2022-10-19
2023-07-01,3.9749999999999943,2022-10-19
2023-08-01,4.019999999999996,2022-10-19
2023-09-01,4.045000000000002,2022-10-19
2023-10-01,4.069999999999993,2022-10-19
2023-11-01,4.075000000000003,2022-10-19
2023-12-01,4.064999999999998,2022-10-19
2024-01-01,4.064999999999998,2022-10-19
2024-02-01,4.049999999999997,2022-10-19
2024-03-01,4.019999999999996,2022-10-19
