date,cash_rate,scrape_date
2023-03-01,3.510000000000005,2023-03-30
2023-04-01,3.605000000000004,2023-03-30
2023-05-01,3.6650000000000063,2023-03-30
2023-06-01,3.655000000000001,2023-03-30
2023-07-01,3.614999999999995,2023-03-30
2023-08-01,3.5600000000000023,2023-03-30
2023-09-01,3.5349999999999966,2023-03-30
2023-10-01,3.489999999999995,2023-03-30
2023-11-01,3.4599999999999937,2023-03-30
2023-12-01,3.4150000000000063,2023-03-30
2024-01-01,3.4099999999999966,2023-03-30
2024-02-01,3.385000000000005,2023-03-30
2024-03-01,3.3599999999999994,2023-03-30
2024-04-01,3.3349999999999937,2023-03-30
2024-05-01,3.3100000000000023,2023-03-30
2024-06-01,3.2900000000000063,2023-03-30
2024-07-01,3.260000000000005,2023-03-30
2024-08-01,3.2450000000000045,2023-03-30
