X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-21
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-21
,,,,,,,,,,2023-03-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-21
,,,,,,,,,,2023-03-21
Apr 2023,"6,960.0","6,960.0","6,960.0","6,960.0","6,980.0",62.0,386,-,26,2023-03-21
May 2023,-,-,-,-,"6,971.0",62.0,11,-,-,2023-03-21
Jun 2023,"6,920.0","7,018.0","6,853.0","6,986.0","6,986.0",62.0,"256,544","3,547","48,221",2023-03-21
Sep 2023,-,-,-,-,"6,919.0",62.0,-,-,-,2023-03-21
Dec 2023,-,-,-,-,"6,900.0",62.0,-,-,-,2023-03-21
Mar 2024,-,-,-,-,"6,833.0",62.0,-,-,-,2023-03-21
Jun 2024,-,-,-,-,"6,833.0",62.0,-,-,-,2023-03-21
Sep 2024,-,-,-,-,"6,766.0",62.0,-,-,-,2023-03-21
,,,,,,,,,,2023-03-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"256,941","3,547","48,247",2023-03-21
,,,,,,,,,,2023-03-21
,,,,,,,,,,2023-03-21
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-21
,,,,,,,,,,2023-03-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-21
,,,,,,,,,,2023-03-21
Jun 2023,"1,357.0","1,357.0","1,351.0","1,351.0","1,346.0",9.0,"3,662",-20,26,2023-03-21
Sep 2023,-,-,-,-,"1,350.0",9.0,-,-,-,2023-03-21
Dec 2023,-,-,-,-,"1,364.0",9.0,-,-,-,2023-03-21
Mar 2024,-,-,-,-,"1,364.0",9.0,-,-,-,2023-03-21
,,,,,,,,,,2023-03-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"3,662",-20,26,2023-03-21
,,,,,,,,,,2023-03-21
,,,,,,,,,,2023-03-21
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-21
,,,,,,,,,,2023-03-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-21
,,,,,,,,,,2023-03-21
Jun 2023,-,-,-,-,"6,720.0",79.0,11,-,-,2023-03-21
Sep 2023,-,-,-,-,"6,645.0",79.0,-,-,-,2023-03-21
Dec 2023,-,-,-,-,"6,667.0",79.0,-,-,-,2023-03-21
Mar 2024,-,-,-,-,"6,667.0",79.0,-,-,-,2023-03-21
,,,,,,,,,,2023-03-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,11,-,-,2023-03-21
,,,,,,,,,,2023-03-21
,,,,,,,,,,2023-03-21
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-03-21
,,,,,,,,,,2023-03-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-21
,,,,,,,,,,2023-03-21
Jun 2023,-,-,-,-,"5,786.0",54.0,60,-,-,2023-03-21
Sep 2023,-,-,-,-,"5,656.0",54.0,-,-,-,2023-03-21
