X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-28
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-28
,,,,,,,,,,2022-09-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-28
,,,,,,,,,,2022-09-28
Oct 2022,"6,510.0","6,511.0","6,439.0","6,459.0","6,463.0",-46.0,"2,294",-7,39,2022-09-28
Nov 2022,-,-,-,-,"6,449.0",-46.0,-,-,-,2022-09-28
Dec 2022,"6,500.0","6,530.0","6,427.0","6,458.0","6,460.0",-46.0,"241,262",910,"69,504",2022-09-28
Mar 2023,-,-,-,-,"6,397.0",-46.0,255,-,-,2022-09-28
Jun 2023,-,-,-,-,"6,397.0",-46.0,52,-,-,2022-09-28
Sep 2023,-,-,-,-,"6,330.0",-46.0,-,-,-,2022-09-28
Dec 2023,-,-,-,-,"6,311.0",-46.0,-,-,-,2022-09-28
Mar 2024,-,-,-,-,"6,244.0",-46.0,-,-,-,2022-09-28
,,,,,,,,,,2022-09-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"243,863",903,"69,543",2022-09-28
,,,,,,,,,,2022-09-28
,,,,,,,,,,2022-09-28
