X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-13
,,,,,,,,,,2023-03-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-13
,,,,,,,,,,2023-03-13
Mar 2023,"7,144.0","7,195.0","7,070.0","7,107.0","7,106.0",-42.0,"252,238","-37,399","192,519",2023-03-13
Apr 2023,"7,158.0","7,158.0","7,134.0","7,134.0","7,128.0",-42.0,23,10,13,2023-03-13
May 2023,-,-,-,-,"7,107.0",-42.0,-,-,-,2023-03-13
Jun 2023,"7,176.0","7,240.0","7,102.0","7,136.0","7,137.0",-42.0,"108,893","80,579","125,455",2023-03-13
Sep 2023,-,-,-,-,"7,070.0",-42.0,-,-,-,2023-03-13
Dec 2023,-,-,-,-,"7,051.0",-42.0,-,-,-,2023-03-13
Mar 2024,-,-,-,-,"6,984.0",-42.0,-,-,-,2023-03-13
Jun 2024,-,-,-,-,"6,984.0",-42.0,-,-,-,2023-03-13
,,,,,,,,,,2023-03-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"361,154","43,190","317,987",2023-03-13
,,,,,,,,,,2023-03-13
,,,,,,,,,,2023-03-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-13
,,,,,,,,,,2023-03-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-13
,,,,,,,,,,2023-03-13
Mar 2023,-,-,-,-,"1,395.0",-,"2,734",-369,938,2023-03-13
Jun 2023,"1,390.0","1,390.0","1,390.0","1,390.0","1,390.0",-5.0,609,609,852,2023-03-13
Sep 2023,-,-,-,-,"1,394.0",-5.0,-,-,-,2023-03-13
Dec 2023,-,-,-,-,"1,408.0",-5.0,-,-,-,2023-03-13
,,,,,,,,,,2023-03-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"3,343",240,"1,790",2023-03-13
,,,,,,,,,,2023-03-13
,,,,,,,,,,2023-03-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-13
,,,,,,,,,,2023-03-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-13
,,,,,,,,,,2023-03-13
Mar 2023,-,-,-,-,"6,831.0",-95.0,5,-4,9,2023-03-13
Jun 2023,-,-,-,-,"6,831.0",-95.0,9,9,9,2023-03-13
Sep 2023,-,-,-,-,"6,756.0",-95.0,-,-,-,2023-03-13
Dec 2023,-,-,-,-,"6,778.0",-95.0,-,-,-,2023-03-13
,,,,,,,,,,2023-03-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,14,5,18,2023-03-13
,,,,,,,,,,2023-03-13
,,,,,,,,,,2023-03-13
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-03-13
,,,,,,,,,,2023-03-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-13
,,,,,,,,,,2023-03-13
Mar 2023,-,-,-,-,"5,999.0",62.0,-,-54,54,2023-03-13
Jun 2023,-,-,-,-,"5,999.0",62.0,54,54,54,2023-03-13
Sep 2023,-,-,-,-,"5,969.0",62.0,-,-,-,2023-03-13
Dec 2023,-,-,-,-,"6,034.0",62.0,-,-,-,2023-03-13
,,,,,,,,,,2023-03-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,54,-,108,2023-03-13
,,,,,,,,,,2023-03-13
,,,,,,,,,,2023-03-13
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-03-13
,,,,,,,,,,2023-03-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-13
,,,,,,,,,,2023-03-13
Mar 2023,-,-,-,-,"7,106.0",-42.0,-,-,-,2023-03-13
Apr 2023,-,-,-,-,"7,128.0",-42.0,-,-,-,2023-03-13
