X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-09
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Nov 2022,"6,972.0","6,995.0","6,972.0","6,995.0","6,987.0",41.0,106,53,53,2022-11-09
Dec 2022,"6,959.0","7,015.0","6,945.0","6,997.0","6,997.0",41.0,"234,797","-2,681","38,889",2022-11-09
Jan 2023,-,-,-,-,"6,997.0",41.0,-,-,-,2022-11-09
Mar 2023,"6,933.0","6,957.0","6,933.0","6,957.0","6,948.0",40.0,317,-1,17,2022-11-09
Jun 2023,-,-,-,-,"6,964.0",40.0,52,-,-,2022-11-09
Sep 2023,-,-,-,-,"6,897.0",40.0,-,-,-,2022-11-09
Dec 2023,-,-,-,-,"6,878.0",40.0,-,-,-,2022-11-09
Mar 2024,-,-,-,-,"6,811.0",40.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,272","-2,629","38,959",2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Dec 2022,-,-,-,-,"1,339.0",19.0,"5,982",-,-,2022-11-09
Mar 2023,-,-,-,-,"1,339.0",19.0,-,-,-,2022-11-09
Jun 2023,-,-,-,-,"1,339.0",19.0,-,-,-,2022-11-09
Sep 2023,-,-,-,-,"1,343.0",19.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,982",-,-,2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Dec 2022,-,-,-,-,"7,215.0",16.0,10,-,-,2022-11-09
Mar 2023,-,-,-,-,"7,215.0",16.0,-,-,-,2022-11-09
Jun 2023,-,-,-,-,"7,215.0",16.0,-,-,-,2022-11-09
Sep 2023,-,-,-,-,"7,140.0",16.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Dec 2022,-,-,-,-,"5,782.0",112.0,37,-,-,2022-11-09
Mar 2023,-,-,-,-,"5,782.0",112.0,-,-,-,2022-11-09
Jun 2023,-,-,-,-,"5,782.0",112.0,-,-,-,2022-11-09
Sep 2023,-,-,-,-,"5,752.0",112.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Nov 2022,-,-,-,-,"6,987.0",41.0,-,-,-,2022-11-09
Dec 2022,-,-,-,-,"6,997.0",41.0,27,-,-,2022-11-09
Jan 2023,-,-,-,-,"6,997.0",41.0,-,-,-,2022-11-09
Mar 2023,-,-,-,-,"6,948.0",40.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,27,-,-,2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Dec 2022,-,-,-,-,"8,467.0",49.0,"2,000",-,-,2022-11-09
Mar 2023,-,-,-,-,"8,473.0",49.0,-,-,-,2022-11-09
Jun 2023,-,-,-,-,"8,488.0",49.0,-,-,-,2022-11-09
Sep 2023,-,-,-,-,"8,399.0",49.0,-,-,-,2022-11-09
Dec 2023,-,-,-,-,"8,411.0",49.0,-,-,-,2022-11-09
Mar 2024,-,-,-,-,"8,389.0",49.0,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,000",-,-,2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-11-09
,,,,,,,,,,2022-11-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-09
,,,,,,,,,,2022-11-09
Nov 2022,-,-,-,-,97.205,-,"33,488",-,-,2022-11-09
Dec 2022,97.010,97.010,97.005,97.010,97.010,0.005,"14,416",267,"1,761",2022-11-09
Jan 2023,96.965,96.965,96.960,96.965,96.965,0.010,"5,636",174,297,2022-11-09
Feb 2023,96.780,96.785,96.780,96.785,96.785,0.010,"17,620",-71,"5,636",2022-11-09
Mar 2023,-,-,-,-,96.570,0.025,"2,591",-20,-,2022-11-09
Apr 2023,-,-,-,-,96.390,0.040,"1,417",-,-,2022-11-09
May 2023,-,-,-,-,96.225,0.040,649,-,-,2022-11-09
Jun 2023,-,-,-,-,96.150,0.065,280,-,-,2022-11-09
Jul 2023,-,-,-,-,96.080,0.075,50,-,-,2022-11-09
Aug 2023,-,-,-,-,96.025,0.075,150,-,-,2022-11-09
Sep 2023,-,-,-,-,96.000,0.085,-,-,-,2022-11-09
Oct 2023,-,-,-,-,95.985,0.085,-,-,-,2022-11-09
Nov 2023,-,-,-,-,95.985,0.085,-,-,-,2022-11-09
Dec 2023,-,-,-,-,95.990,0.080,-,-,-,2022-11-09
Jan 2024,-,-,-,-,95.990,0.075,-,-,-,2022-11-09
Feb 2024,-,-,-,-,95.985,0.080,-,-,-,2022-11-09
Mar 2024,-,-,-,-,96.000,0.080,-,-,-,2022-11-09
Apr 2024,-,-,-,-,96.025,0.080,-,-,-,2022-11-09
,,,,,,,,,,2022-11-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"76,297",350,"7,694",2022-11-09
,,,,,,,,,,2022-11-09
,,,,,,,,,,2022-11-09
