X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-07-12
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-07-12
,,,,,,,,,,2022-07-12
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-12
,,,,,,,,,,2022-07-12
Jul 2022,-,-,-,-,"6,609.0",7.0,263,-,-,2022-07-12
Aug 2022,-,-,-,-,"6,592.0",7.0,10,-,-,2022-07-12
Sep 2022,"6,513.0","6,551.0","6,498.0","6,505.0","6,506.0",3.0,"257,815",711,"42,261",2022-07-12
Dec 2022,-,-,-,-,"6,507.0",3.0,405,-,-,2022-07-12
Mar 2023,-,-,-,-,"6,440.0",3.0,-,-,-,2022-07-12
Jun 2023,-,-,-,-,"6,440.0",3.0,2,-,-,2022-07-12
Sep 2023,-,-,-,-,"6,373.0",3.0,-,-,-,2022-07-12
Dec 2023,-,-,-,-,"6,354.0",3.0,-,-,-,2022-07-12
,,,,,,,,,,2022-07-12
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"258,495",711,"42,261",2022-07-12
,,,,,,,,,,2022-07-12
,,,,,,,,,,2022-07-12
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-07-12
,,,,,,,,,,2022-07-12
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-12
,,,,,,,,,,2022-07-12
Sep 2022,"1,381.0","1,381.0","1,367.0","1,367.0","1,367.0",-7.0,"5,074",-12,18,2022-07-12
Dec 2022,-,-,-,-,"1,367.0",-7.0,-,-,-,2022-07-12
Mar 2023,-,-,-,-,"1,367.0",-7.0,-,-,-,2022-07-12
Jun 2023,-,-,-,-,"1,367.0",-7.0,-,-,-,2022-07-12
,,,,,,,,,,2022-07-12
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,074",-12,18,2022-07-12
,,,,,,,,,,2022-07-12
,,,,,,,,,,2022-07-12
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-07-12
,,,,,,,,,,2022-07-12
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-12
,,,,,,,,,,2022-07-12
Sep 2022,-,-,-,-,"6,597.0",45.0,10,-,-,2022-07-12
Dec 2022,-,-,-,-,"6,597.0",45.0,-,-,-,2022-07-12
Mar 2023,-,-,-,-,"6,597.0",45.0,-,-,-,2022-07-12
Jun 2023,-,-,-,-,"6,597.0",45.0,-,-,-,2022-07-12
,,,,,,,,,,2022-07-12
