X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-07-19
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-07-19
,,,,,,,,,,2022-07-19
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-19
,,,,,,,,,,2022-07-19
Jul 2022,-,-,-,-,"6,650.0",-36.0,461,75,76,2022-07-19
Aug 2022,"6,655.0","6,655.0","6,655.0","6,655.0","6,629.0",-36.0,10,-1,1,2022-07-19
Sep 2022,"6,583.0","6,623.0","6,534.0","6,547.0","6,547.0",-34.0,"249,526","-1,830","41,464",2022-07-19
Dec 2022,-,-,-,-,"6,561.0",-21.0,593,172,208,2022-07-19
Mar 2023,-,-,-,-,"6,494.0",-21.0,-,-,-,2022-07-19
Jun 2023,-,-,-,-,"6,494.0",-21.0,2,-,-,2022-07-19
Sep 2023,-,-,-,-,"6,427.0",-21.0,-,-,-,2022-07-19
Dec 2023,-,-,-,-,"6,408.0",-21.0,-,-,-,2022-07-19
,,,,,,,,,,2022-07-19
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"250,592","-1,584","41,749",2022-07-19
,,,,,,,,,,2022-07-19
,,,,,,,,,,2022-07-19
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-07-19
,,,,,,,,,,2022-07-19
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-19
,,,,,,,,,,2022-07-19
Sep 2022,"1,382.0","1,382.0","1,382.0","1,382.0","1,382.0",8.0,"5,133",-227,436,2022-07-19
Dec 2022,-,-,-,-,"1,382.0",8.0,-,-,-,2022-07-19
Mar 2023,-,-,-,-,"1,382.0",8.0,-,-,-,2022-07-19
Jun 2023,-,-,-,-,"1,382.0",8.0,-,-,-,2022-07-19
,,,,,,,,,,2022-07-19
