X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-21
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-21
,,,,,,,,,,2022-11-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-21
,,,,,,,,,,2022-11-21
Dec 2022,"7,160.0","7,203.0","7,145.0","7,149.0","7,148.0",-20.0,"232,035","2,862","37,510",2022-11-21
Jan 2023,-,-,-,-,"7,148.0",-20.0,1,-,-,2022-11-21
Feb 2023,-,-,-,-,"7,132.0",-20.0,-,-,-,2022-11-21
Mar 2023,"7,136.0","7,136.0","7,108.0","7,108.0","7,099.0",-20.0,337,1,3,2022-11-21
Jun 2023,-,-,-,-,"7,115.0",-20.0,52,-,-,2022-11-21
Sep 2023,-,-,-,-,"7,048.0",-20.0,-,-,-,2022-11-21
Dec 2023,-,-,-,-,"7,029.0",-20.0,-,-,-,2022-11-21
Mar 2024,-,-,-,-,"6,962.0",-20.0,-,-,-,2022-11-21
,,,,,,,,,,2022-11-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"232,425","2,863","37,513",2022-11-21
,,,,,,,,,,2022-11-21
,,,,,,,,,,2022-11-21
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-21
,,,,,,,,,,2022-11-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-21
,,,,,,,,,,2022-11-21
Dec 2022,-,-,-,-,"1,365.0",-,"6,039",-,-,2022-11-21
Mar 2023,-,-,-,-,"1,365.0",-,-,-,-,2022-11-21
Jun 2023,-,-,-,-,"1,365.0",-,-,-,-,2022-11-21
Sep 2023,-,-,-,-,"1,369.0",-,-,-,-,2022-11-21
,,,,,,,,,,2022-11-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,039",-,-,2022-11-21
,,,,,,,,,,2022-11-21
,,,,,,,,,,2022-11-21
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-21
,,,,,,,,,,2022-11-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-21
,,,,,,,,,,2022-11-21
Dec 2022,-,-,-,-,"7,289.0",34.0,17,-,-,2022-11-21
Mar 2023,-,-,-,-,"7,289.0",34.0,-,-,-,2022-11-21
Jun 2023,-,-,-,-,"7,289.0",34.0,-,-,-,2022-11-21
Sep 2023,-,-,-,-,"7,214.0",34.0,-,-,-,2022-11-21
,,,,,,,,,,2022-11-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,17,-,-,2022-11-21
,,,,,,,,,,2022-11-21
,,,,,,,,,,2022-11-21
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-21
,,,,,,,,,,2022-11-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-21
,,,,,,,,,,2022-11-21
Dec 2022,-,-,-,-,"5,855.0",-90.0,37,-,-,2022-11-21
Mar 2023,-,-,-,-,"5,855.0",-90.0,-,-,-,2022-11-21
Jun 2023,-,-,-,-,"5,855.0",-90.0,-,-,-,2022-11-21
Sep 2023,-,-,-,-,"5,825.0",-90.0,-,-,-,2022-11-21
,,,,,,,,,,2022-11-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-11-21
,,,,,,,,,,2022-11-21
,,,,,,,,,,2022-11-21
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-11-21
,,,,,,,,,,2022-11-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-21
,,,,,,,,,,2022-11-21
Dec 2022,-,-,-,-,"7,148.0",-20.0,27,-,-,2022-11-21
Jan 2023,-,-,-,-,"7,148.0",-20.0,-,-,-,2022-11-21
