X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-06-14
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-06-14
,,,,,,,,,,2022-06-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-14
,,,,,,,,,,2022-06-14
Jun 2022,"6,727.0","6,735.0","6,564.0","6,676.0","6,677.0",-137.0,"125,754","-84,660","283,176",2022-06-14
Jul 2022,-,-,-,-,"6,674.0",-136.0,20,15,215,2022-06-14
Aug 2022,-,-,-,-,"6,657.0",-136.0,10,-,-,2022-06-14
Sep 2022,"6,640.0","6,640.0","6,455.0","6,567.0","6,567.0",-137.0,"181,745","139,084","232,634",2022-06-14
Dec 2022,-,-,-,-,"6,568.0",-137.0,509,-,-,2022-06-14
Mar 2023,-,-,-,-,"6,501.0",-137.0,-,-,-,2022-06-14
Jun 2023,"6,640.0","6,640.0","6,640.0","6,640.0","6,501.0",-137.0,2,1,1,2022-06-14
Sep 2023,-,-,-,-,"6,434.0",-137.0,-,-,-,2022-06-14
,,,,,,,,,,2022-06-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"308,040","54,440","516,026",2022-06-14
,,,,,,,,,,2022-06-14
,,,,,,,,,,2022-06-14
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-06-14
,,,,,,,,,,2022-06-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-14
,,,,,,,,,,2022-06-14
Jun 2022,"1,292.9","1,307.0","1,292.9","1,307.0","1,307.0",-53.0,751,-792,884,2022-06-14
Sep 2022,"1,269.4","1,283.4","1,269.4","1,283.4","1,307.0",-53.0,884,884,952,2022-06-14
Dec 2022,-,-,-,-,"1,307.0",-53.0,-,-,-,2022-06-14
Mar 2023,-,-,-,-,"1,307.0",-53.0,-,-,-,2022-06-14
,,,,,,,,,,2022-06-14
