X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-31
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-31
,,,,,,,,,,2022-10-31
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-31
,,,,,,,,,,2022-10-31
Nov 2022,-,-,-,-,"6,847.0",80.0,-,-,-,2022-10-31
Dec 2022,"6,768.0","6,873.0","6,763.0","6,857.0","6,856.0",80.0,"227,714","-2,898","46,803",2022-10-31
Jan 2023,-,-,-,-,"6,856.0",80.0,-,-,-,2022-10-31
Mar 2023,"6,806.0","6,806.0","6,781.0","6,800.0","6,808.0",80.0,268,-,4,2022-10-31
Jun 2023,-,-,-,-,"6,808.0",80.0,52,-,-,2022-10-31
Sep 2023,-,-,-,-,"6,741.0",80.0,-,-,-,2022-10-31
Dec 2023,-,-,-,-,"6,722.0",80.0,-,-,-,2022-10-31
Mar 2024,-,-,-,-,"6,655.0",80.0,-,-,-,2022-10-31
,,,,,,,,,,2022-10-31
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"228,034","-2,898","46,807",2022-10-31
,,,,,,,,,,2022-10-31
,,,,,,,,,,2022-10-31
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-31
,,,,,,,,,,2022-10-31
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-31
,,,,,,,,,,2022-10-31
Dec 2022,"1,342.0","1,342.0","1,342.0","1,342.0","1,342.0",24.0,"6,070",-43,93,2022-10-31
Mar 2023,-,-,-,-,"1,342.0",24.0,-,-,-,2022-10-31
Jun 2023,-,-,-,-,"1,342.0",24.0,-,-,-,2022-10-31
