X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-10
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Feb 2023,-,-,-,-,"7,431.0",-60.0,150,-,-,2023-02-10
Mar 2023,"7,416.0","7,464.0","7,351.0","7,356.0","7,357.0",-60.0,"298,518","1,033","41,535",2023-02-10
Apr 2023,-,-,-,-,"7,357.0",-60.0,-,-,-,2023-02-10
Jun 2023,"7,430.0","7,430.0","7,419.0","7,419.0","7,389.0",-59.0,"1,152",-,2,2023-02-10
Sep 2023,-,-,-,-,"7,322.0",-59.0,-,-,-,2023-02-10
Dec 2023,-,-,-,-,"7,303.0",-59.0,-,-,-,2023-02-10
Mar 2024,-,-,-,-,"7,236.0",-59.0,-,-,-,2023-02-10
Jun 2024,-,-,-,-,"7,236.0",-59.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"299,820","1,033","41,537",2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,"1,426.0","1,426.0","1,426.0","1,426.0","1,426.0",4.0,"4,208",-24,32,2023-02-10
Jun 2023,-,-,-,-,"1,426.0",4.0,-,-,-,2023-02-10
Sep 2023,-,-,-,-,"1,430.0",4.0,-,-,-,2023-02-10
Dec 2023,-,-,-,-,"1,444.0",4.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,208",-24,32,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,-,-,-,-,"7,490.0",-39.0,7,-,-,2023-02-10
Jun 2023,-,-,-,-,"7,490.0",-39.0,-,-,-,2023-02-10
Sep 2023,-,-,-,-,"7,415.0",-39.0,-,-,-,2023-02-10
Dec 2023,-,-,-,-,"7,437.0",-39.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,-,-,-,-,"6,171.0",-79.0,11,-,-,2023-02-10
Jun 2023,-,-,-,-,"6,171.0",-79.0,-,-,-,2023-02-10
Sep 2023,-,-,-,-,"6,141.0",-79.0,-,-,-,2023-02-10
Dec 2023,-,-,-,-,"6,206.0",-79.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,11,-,-,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Feb 2023,-,-,-,-,"7,431.0",-60.0,-,-,-,2023-02-10
Mar 2023,-,-,-,-,"7,357.0",-60.0,-,-,-,2023-02-10
Apr 2023,-,-,-,-,"7,357.0",-60.0,-,-,-,2023-02-10
Jun 2023,-,-,-,-,"7,389.0",-59.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,-,-,-,-,"9,027.0",-79.0,"1,513",-4,-,2023-02-10
Jun 2023,-,-,-,-,"9,042.0",-79.0,-,-,-,2023-02-10
Sep 2023,-,-,-,-,"8,953.0",-79.0,-,-,-,2023-02-10
Dec 2023,-,-,-,-,"8,965.0",-79.0,-,-,-,2023-02-10
Mar 2024,-,-,-,-,"8,943.0",-79.0,-,-,-,2023-02-10
Jun 2024,-,-,-,-,"8,980.0",-79.0,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,513",-4,-,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Feb 2023,96.745,96.745,96.740,96.740,96.745,-,"44,200","-1,155",604,2023-02-10
Mar 2023,96.515,96.515,96.500,96.500,96.505,-0.010,"22,587",73,"3,571",2023-02-10
Apr 2023,96.310,96.310,96.270,96.280,96.285,-0.020,"7,557",549,719,2023-02-10
May 2023,96.070,96.080,96.070,96.070,96.095,-0.035,"2,254",-150,510,2023-02-10
Jun 2023,96.005,96.005,95.980,95.985,96.000,-0.050,885,52,215,2023-02-10
Jul 2023,95.920,95.930,95.900,95.930,95.910,-0.085,837,-,260,2023-02-10
Aug 2023,95.870,95.870,95.870,95.870,95.865,-0.105,"1,574",-,15,2023-02-10
Sep 2023,95.880,95.880,95.880,95.880,95.890,-0.095,610,-,150,2023-02-10
Oct 2023,-,-,-,-,95.920,-0.090,150,-,-,2023-02-10
Nov 2023,95.955,95.955,95.955,95.955,95.940,-0.100,150,150,150,2023-02-10
Dec 2023,-,-,-,-,95.990,-0.095,351,-,-,2023-02-10
Jan 2024,-,-,-,-,96.000,-0.095,-,-,-,2023-02-10
Feb 2024,-,-,-,-,96.035,-0.095,300,-,-,2023-02-10
Mar 2024,-,-,-,-,96.085,-0.095,-,-,-,2023-02-10
Apr 2024,-,-,-,-,96.140,-0.095,-,-,-,2023-02-10
May 2024,-,-,-,-,96.180,-0.100,-,-,-,2023-02-10
Jun 2024,-,-,-,-,96.235,-0.095,-,-,-,2023-02-10
Jul 2024,-,-,-,-,96.290,-0.095,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"81,455",-481,"6,194",2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,96.300,96.310,96.250,96.270,96.270,-0.040,"248,525","2,756","21,463",2023-02-10
Jun 2023,95.890,95.920,95.780,95.840,95.830,-0.090,"212,524",-703,"37,097",2023-02-10
Sep 2023,95.840,95.870,95.690,95.740,95.750,-0.100,"176,508","1,596","29,296",2023-02-10
Dec 2023,95.890,95.920,95.740,95.790,95.800,-0.100,"214,826","3,811","28,400",2023-02-10
Mar 2024,96.010,96.050,95.860,95.910,95.920,-0.100,"124,642","3,532","18,130",2023-02-10
Jun 2024,96.160,96.210,96.030,96.090,96.100,-0.080,"100,868",-531,"13,847",2023-02-10
Sep 2024,96.270,96.330,96.160,96.230,96.230,-0.070,"65,404","3,649","15,210",2023-02-10
Dec 2024,96.410,96.440,96.280,96.330,96.330,-0.080,"37,845","4,415","10,526",2023-02-10
Mar 2025,96.470,96.470,96.460,96.460,96.370,-0.090,489,-2,51,2023-02-10
Jun 2025,-,-,-,-,96.370,-0.090,228,-,-,2023-02-10
Sep 2025,-,-,-,-,96.380,-0.090,296,-,-,2023-02-10
Dec 2025,-,-,-,-,96.340,-0.090,41,-,-,2023-02-10
Mar 2026,-,-,-,-,96.290,-0.090,4,-,-,2023-02-10
Jun 2026,-,-,-,-,96.230,-0.090,7,-,-,2023-02-10
Sep 2026,-,-,-,-,96.150,-0.090,80,-,-,2023-02-10
Dec 2026,96.190,96.190,96.190,96.190,95.870,-0.090,40,-20,20,2023-02-10
Mar 2027,-,-,-,-,95.870,-0.090,-,-,-,2023-02-10
Jun 2027,-,-,-,-,95.870,-0.090,-,-,-,2023-02-10
Sep 2027,-,-,-,-,95.870,-0.090,-,-,-,2023-02-10
Dec 2027,-,-,-,-,95.870,-0.090,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,182,327","18,503","174,040",2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,96.640,96.680,96.510,96.560,96.570,-0.080,"801,423","2,846","203,054",2023-02-10
Jun 2023,-,-,-,-,96.570,-0.080,62,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"801,485","2,846","203,054",2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,96.5450,96.5450,96.4150,96.4850,96.4800,-0.0750,"21,923",36,378,2023-02-10
Jun 2023,-,-,-,-,96.4800,-0.0750,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"21,923",36,378,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,96.3200,96.3800,96.2400,96.2900,96.2850,-0.0400,"1,012,075","11,264","113,666",2023-02-10
Jun 2023,-,-,-,-,96.2850,-0.0400,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,012,075","11,264","113,666",2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,95.9200,95.9200,95.9200,95.9200,95.9250,-0.0350,"16,392",-350,10,2023-02-10
Jun 2023,-,-,-,-,95.9250,-0.0350,-,-,-,2023-02-10
,,,,,,,,,,2023-02-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"16,392",-350,10,2023-02-10
,,,,,,,,,,2023-02-10
,,,,,,,,,,2023-02-10
BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),2023-02-10
,,,,,,,,,,2023-02-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-10
,,,,,,,,,,2023-02-10
Mar 2023,115.50,117.00,115.50,116.75,116.75,-1.25,"1,968",4,4,2023-02-10
Jun 2023,157.50,158.00,157.50,158.00,158.00,-2.00,"1,869",-,3,2023-02-10
Sep 2023,-,-,-,-,152.76,-2.24,"1,675",6,7,2023-02-10
Dec 2023,102.00,102.00,101.25,101.25,102.00,-1.42,"1,654",1,9,2023-02-10
