X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-14
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-14
,,,,,,,,,,2023-03-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-14
,,,,,,,,,,2023-03-14
Mar 2023,"7,112.0","7,127.0","6,928.0","6,985.0","6,985.0",-121.0,"169,954","-82,284","288,299",2023-03-14
Apr 2023,"7,010.0","7,012.0","6,994.0","7,008.0","7,004.0",-124.0,106,83,137,2023-03-14
May 2023,-,-,-,-,"6,995.0",-112.0,-,-,-,2023-03-14
Jun 2023,"7,144.0","7,157.0","6,958.0","7,011.0","7,013.0",-124.0,"232,872","123,979","230,498",2023-03-14
Sep 2023,-,-,-,-,"6,946.0",-124.0,-,-,-,2023-03-14
Dec 2023,-,-,-,-,"6,927.0",-124.0,-,-,-,2023-03-14
Mar 2024,-,-,-,-,"6,860.0",-124.0,-,-,-,2023-03-14
Jun 2024,-,-,-,-,"6,860.0",-124.0,-,-,-,2023-03-14
,,,,,,,,,,2023-03-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"402,932","41,778","518,934",2023-03-14
,,,,,,,,,,2023-03-14
,,,,,,,,,,2023-03-14
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-14
,,,,,,,,,,2023-03-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-14
,,,,,,,,,,2023-03-14
Mar 2023,-,-,-,-,"1,395.0",-,"2,656",-78,"4,400",2023-03-14
Jun 2023,-,-,-,-,"1,390.0",-,"3,965","3,356","4,450",2023-03-14
Sep 2023,-,-,-,-,"1,394.0",-,-,-,-,2023-03-14
Dec 2023,-,-,-,-,"1,408.0",-,-,-,-,2023-03-14
,,,,,,,,,,2023-03-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,621","3,278","8,850",2023-03-14
,,,,,,,,,,2023-03-14
,,,,,,,,,,2023-03-14
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-14
,,,,,,,,,,2023-03-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-14
,,,,,,,,,,2023-03-14
Mar 2023,-,-,-,-,"6,739.0",-92.0,5,-,-,2023-03-14
Jun 2023,-,-,-,-,"6,739.0",-92.0,9,-,-,2023-03-14
Sep 2023,-,-,-,-,"6,664.0",-92.0,-,-,-,2023-03-14
Dec 2023,-,-,-,-,"6,686.0",-92.0,-,-,-,2023-03-14
,,,,,,,,,,2023-03-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,14,-,-,2023-03-14
,,,,,,,,,,2023-03-14
,,,,,,,,,,2023-03-14
