X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-30
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-30
,,,,,,,,,,2022-09-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-30
,,,,,,,,,,2022-09-30
Oct 2022,"6,510.0","6,530.0","6,464.0","6,464.0","6,469.0",-81.0,"2,283",-11,17,2022-09-30
Nov 2022,-,-,-,-,"6,455.0",-81.0,-,-,-,2022-09-30
Dec 2022,"6,538.0","6,563.0","6,454.0","6,465.0","6,466.0",-81.0,"237,588","-3,698","75,420",2022-09-30
Mar 2023,-,-,-,-,"6,403.0",-81.0,255,-,-,2022-09-30
Jun 2023,-,-,-,-,"6,403.0",-81.0,52,-,-,2022-09-30
Sep 2023,-,-,-,-,"6,336.0",-81.0,-,-,-,2022-09-30
Dec 2023,-,-,-,-,"6,317.0",-81.0,-,-,-,2022-09-30
Mar 2024,-,-,-,-,"6,250.0",-81.0,-,-,-,2022-09-30
,,,,,,,,,,2022-09-30
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"240,178","-3,709","75,437",2022-09-30
,,,,,,,,,,2022-09-30
,,,,,,,,,,2022-09-30
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-30
,,,,,,,,,,2022-09-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-30
,,,,,,,,,,2022-09-30
Dec 2022,"1,219.0","1,219.0","1,219.0","1,219.0","1,219.0",-16.0,"5,841",-153,342,2022-09-30
Mar 2023,-,-,-,-,"1,219.0",-16.0,-,-,-,2022-09-30
Jun 2023,-,-,-,-,"1,219.0",-16.0,-,-,-,2022-09-30
Sep 2023,-,-,-,-,"1,223.0",-16.0,-,-,-,2022-09-30
,,,,,,,,,,2022-09-30
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,841",-153,342,2022-09-30
,,,,,,,,,,2022-09-30
,,,,,,,,,,2022-09-30
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-09-30
,,,,,,,,,,2022-09-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-30
,,,,,,,,,,2022-09-30
Dec 2022,-,-,-,-,"6,477.0",-151.0,10,-,-,2022-09-30
Mar 2023,-,-,-,-,"6,477.0",-151.0,-,-,-,2022-09-30
Jun 2023,-,-,-,-,"6,477.0",-151.0,-,-,-,2022-09-30
Sep 2023,-,-,-,-,"6,402.0",-151.0,-,-,-,2022-09-30
,,,,,,,,,,2022-09-30
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-09-30
,,,,,,,,,,2022-09-30
,,,,,,,,,,2022-09-30
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-09-30
,,,,,,,,,,2022-09-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-30
,,,,,,,,,,2022-09-30
Dec 2022,-,-,-,-,"5,232.0",35.0,88,-,-,2022-09-30
Mar 2023,-,-,-,-,"5,232.0",35.0,-,-,-,2022-09-30
Jun 2023,-,-,-,-,"5,232.0",35.0,-,-,-,2022-09-30
Sep 2023,-,-,-,-,"5,202.0",35.0,-,-,-,2022-09-30
,,,,,,,,,,2022-09-30
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,88,-,-,2022-09-30
,,,,,,,,,,2022-09-30
,,,,,,,,,,2022-09-30
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-09-30
,,,,,,,,,,2022-09-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-30
