X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-20
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-20
,,,,,,,,,,2023-01-20
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-20
,,,,,,,,,,2023-01-20
Jan 2023,-,-,-,-,"7,416.6",19.6,"1,818",-45,-,2023-01-20
Feb 2023,"7,450.0","7,450.0","7,439.0","7,439.0","7,466.0",4.0,42,9,18,2023-01-20
Mar 2023,"7,382.0","7,400.0","7,351.0","7,393.0","7,394.0",8.0,"271,190",235,"47,436",2023-01-20
Apr 2023,-,-,-,-,"7,394.0",-,-,-,-,2023-01-20
Jun 2023,-,-,-,-,"7,434.0",18.0,"1,121",-,300,2023-01-20
Sep 2023,-,-,-,-,"7,367.0",18.0,-,-,-,2023-01-20
Dec 2023,-,-,-,-,"7,348.0",18.0,-,-,-,2023-01-20
Mar 2024,-,-,-,-,"7,281.0",18.0,-,-,-,2023-01-20
Jun 2024,-,-,-,-,"7,281.0",18.0,-,-,-,2023-01-20
,,,,,,,,,,2023-01-20
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"274,171",199,"47,754",2023-01-20
,,,,,,,,,,2023-01-20
,,,,,,,,,,2023-01-20
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-20
,,,,,,,,,,2023-01-20
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-20
,,,,,,,,,,2023-01-20
Mar 2023,-,-,-,-,"1,415.0",-,"4,377",-,31,2023-01-20
