X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-04-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Apr 2023,-,-,-,-,"7,331.0",-19.0,"1,040",-,-,2023-04-13
May 2023,"7,318.0","7,318.0","7,318.0","7,318.0","7,321.0",-19.0,12,1,1,2023-04-13
Jun 2023,"7,362.0","7,405.0","7,329.0","7,340.0","7,341.0",-19.0,"242,999","-1,820","41,012",2023-04-13
Sep 2023,-,-,-,-,"7,294.0",-19.0,7,-,-,2023-04-13
Dec 2023,-,-,-,-,"7,275.0",-19.0,-,-,-,2023-04-13
Mar 2024,-,-,-,-,"7,208.0",-19.0,-,-,-,2023-04-13
Jun 2024,-,-,-,-,"7,208.0",-19.0,-,-,-,2023-04-13
Sep 2024,-,-,-,-,"7,141.0",-19.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"244,058","-1,819","41,013",2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Jun 2023,"1,376.0","1,376.0","1,373.0","1,373.0","1,373.0",7.0,"2,157",-,52,2023-04-13
Sep 2023,-,-,-,-,"1,377.0",7.0,-,-,-,2023-04-13
Dec 2023,-,-,-,-,"1,391.0",7.0,-,-,-,2023-04-13
Mar 2024,-,-,-,-,"1,391.0",7.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,157",-,52,2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Jun 2023,-,-,-,-,"6,896.0",-21.0,"1,893",-,-,2023-04-13
Sep 2023,-,-,-,-,"6,821.0",-21.0,-,-,-,2023-04-13
Dec 2023,-,-,-,-,"6,843.0",-21.0,-,-,-,2023-04-13
Mar 2024,-,-,-,-,"6,843.0",-21.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,893",-,-,2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Jun 2023,-,-,-,-,"6,243.0",-19.0,60,-,-,2023-04-13
Sep 2023,-,-,-,-,"6,113.0",-19.0,-,-,-,2023-04-13
Dec 2023,-,-,-,-,"6,178.0",-19.0,-,-,-,2023-04-13
Mar 2024,-,-,-,-,"6,178.0",-19.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,60,-,-,2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Apr 2023,-,-,-,-,"7,331.0",-19.0,-,-,-,2023-04-13
May 2023,-,-,-,-,"7,321.0",-19.0,-,-,-,2023-04-13
Jun 2023,-,-,-,-,"7,341.0",-19.0,-,-,-,2023-04-13
Sep 2023,-,-,-,-,"7,294.0",-19.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2023-04-13
,,,,,,,,,,2023-04-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-13
,,,,,,,,,,2023-04-13
Jun 2023,-,-,-,-,"9,059.0",-24.0,"4,478",-,-,2023-04-13
Sep 2023,-,-,-,-,"8,970.0",-24.0,-,-,-,2023-04-13
Dec 2023,-,-,-,-,"8,982.0",-24.0,-,-,-,2023-04-13
Mar 2024,-,-,-,-,"8,960.0",-24.0,-,-,-,2023-04-13
Jun 2024,-,-,-,-,"8,997.0",-24.0,-,-,-,2023-04-13
Sep 2024,-,-,-,-,"8,997.0",-24.0,-,-,-,2023-04-13
,,,,,,,,,,2023-04-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,478",-,-,2023-04-13
,,,,,,,,,,2023-04-13
,,,,,,,,,,2023-04-13
