X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-05
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-05
,,,,,,,,,,2023-01-05
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-05
,,,,,,,,,,2023-01-05
Jan 2023,"7,058.0","7,110.0","7,058.0","7,110.0","7,074.0",12.0,165,10,31,2023-01-05
Feb 2023,-,-,-,-,"7,089.0",17.0,26,8,11,2023-01-05
Mar 2023,"6,996.0","7,050.0","6,982.0","7,011.0","7,012.0",13.0,"245,504","-2,780","43,684",2023-01-05
Jun 2023,-,-,-,-,"7,042.0",27.0,364,-,-,2023-01-05
Sep 2023,-,-,-,-,"6,975.0",27.0,-,-,-,2023-01-05
Dec 2023,-,-,-,-,"6,956.0",27.0,-,-,-,2023-01-05
Mar 2024,-,-,-,-,"6,889.0",27.0,-,-,-,2023-01-05
Jun 2024,-,-,-,-,"6,889.0",27.0,-,-,-,2023-01-05
,,,,,,,,,,2023-01-05
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"246,059","-2,762","43,726",2023-01-05
,,,,,,,,,,2023-01-05
,,,,,,,,,,2023-01-05
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-05
,,,,,,,,,,2023-01-05
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-05
,,,,,,,,,,2023-01-05
Mar 2023,-,-,-,-,"1,368.0",-,"4,328",-,-,2023-01-05
Jun 2023,-,-,-,-,"1,368.0",-,-,-,-,2023-01-05
Sep 2023,-,-,-,-,"1,372.0",-,-,-,-,2023-01-05
Dec 2023,-,-,-,-,"1,386.0",-,-,-,-,2023-01-05
,,,,,,,,,,2023-01-05
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,328",-,-,2023-01-05
,,,,,,,,,,2023-01-05
,,,,,,,,,,2023-01-05
