X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-08
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-08
,,,,,,,,,,2022-09-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-08
,,,,,,,,,,2022-09-08
Sep 2022,"6,723.0","6,854.0","6,707.0","6,843.0","6,845.0",122.0,"260,867","-6,540","71,443",2022-09-08
Oct 2022,-,-,-,-,"6,852.0",121.0,608,-,-,2022-09-08
Nov 2022,-,-,-,-,"6,830.0",121.0,-,-,-,2022-09-08
Dec 2022,"6,740.0","6,859.0","6,717.0","6,851.0","6,851.0",122.0,"5,689","2,144","3,829",2022-09-08
Mar 2023,-,-,-,-,"6,784.0",122.0,252,-,-,2022-09-08
Jun 2023,-,-,-,-,"6,784.0",122.0,52,-,-,2022-09-08
Sep 2023,-,-,-,-,"6,717.0",122.0,-,-,-,2022-09-08
Dec 2023,-,-,-,-,"6,698.0",122.0,-,-,-,2022-09-08
,,,,,,,,,,2022-09-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"267,468","-4,396","75,272",2022-09-08
,,,,,,,,,,2022-09-08
,,,,,,,,,,2022-09-08
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-08
,,,,,,,,,,2022-09-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-08
,,,,,,,,,,2022-09-08
Sep 2022,"1,372.0","1,372.0","1,372.0","1,372.0","1,372.0",11.0,"2,214",-265,265,2022-09-08
Dec 2022,-,-,-,-,"1,372.0",11.0,-,-,-,2022-09-08
Mar 2023,-,-,-,-,"1,372.0",11.0,-,-,-,2022-09-08
Jun 2023,-,-,-,-,"1,372.0",11.0,-,-,-,2022-09-08
,,,,,,,,,,2022-09-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,214",-265,265,2022-09-08
,,,,,,,,,,2022-09-08
,,,,,,,,,,2022-09-08
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-09-08
,,,,,,,,,,2022-09-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-08
,,,,,,,,,,2022-09-08
Sep 2022,-,-,-,-,"6,827.0",109.0,10,-,-,2022-09-08
Dec 2022,-,-,-,-,"6,827.0",109.0,-,-,-,2022-09-08
Mar 2023,-,-,-,-,"6,827.0",109.0,-,-,-,2022-09-08
Jun 2023,-,-,-,-,"6,827.0",109.0,-,-,-,2022-09-08
,,,,,,,,,,2022-09-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-09-08
,,,,,,,,,,2022-09-08
,,,,,,,,,,2022-09-08
