X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-01
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-01
,,,,,,,,,,2023-03-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-01
,,,,,,,,,,2023-03-01
Mar 2023,"7,202.0","7,221.0","7,161.0","7,205.0","7,205.0",7.0,"322,664","3,990","55,481",2023-03-01
Apr 2023,-,-,-,-,"7,208.0",8.0,-,-,-,2023-03-01
May 2023,-,-,-,-,"7,187.0",8.0,-,-,-,2023-03-01
Jun 2023,"7,238.0","7,238.0","7,238.0","7,238.0","7,235.0",7.0,"1,167",-3,5,2023-03-01
Sep 2023,-,-,-,-,"7,168.0",7.0,-,-,-,2023-03-01
Dec 2023,-,-,-,-,"7,149.0",7.0,-,-,-,2023-03-01
Mar 2024,-,-,-,-,"7,082.0",7.0,-,-,-,2023-03-01
Jun 2024,-,-,-,-,"7,082.0",7.0,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"323,831","3,987","55,486",2023-03-01
,,,,,,,,,,2023-03-01
,,,,,,,,,,2023-03-01
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-01
,,,,,,,,,,2023-03-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-01
,,,,,,,,,,2023-03-01
Mar 2023,-,-,-,-,"1,412.0",-25.0,"4,030",-730,730,2023-03-01
Jun 2023,-,-,-,-,"1,412.0",-25.0,-,-,-,2023-03-01
Sep 2023,-,-,-,-,"1,416.0",-25.0,-,-,-,2023-03-01
Dec 2023,-,-,-,-,"1,430.0",-25.0,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,030",-730,730,2023-03-01
,,,,,,,,,,2023-03-01
,,,,,,,,,,2023-03-01
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-01
,,,,,,,,,,2023-03-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-01
,,,,,,,,,,2023-03-01
Mar 2023,-,-,-,-,"7,112.0",-87.0,12,-,-,2023-03-01
Jun 2023,-,-,-,-,"7,112.0",-87.0,-,-,-,2023-03-01
Sep 2023,-,-,-,-,"7,037.0",-87.0,-,-,-,2023-03-01
Dec 2023,-,-,-,-,"7,059.0",-87.0,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,12,-,-,2023-03-01
,,,,,,,,,,2023-03-01
,,,,,,,,,,2023-03-01
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-03-01
,,,,,,,,,,2023-03-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-01
,,,,,,,,,,2023-03-01
Mar 2023,"6,006.0","6,006.0","6,006.0","6,006.0","6,006.0",168.0,16,1,1,2023-03-01
Jun 2023,-,-,-,-,"6,006.0",168.0,-,-,-,2023-03-01
Sep 2023,-,-,-,-,"5,976.0",168.0,-,-,-,2023-03-01
Dec 2023,-,-,-,-,"6,041.0",168.0,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,16,1,1,2023-03-01
,,,,,,,,,,2023-03-01
,,,,,,,,,,2023-03-01
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-03-01
,,,,,,,,,,2023-03-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-01
,,,,,,,,,,2023-03-01
Mar 2023,-,-,-,-,"7,205.0",7.0,-,-,-,2023-03-01
Apr 2023,-,-,-,-,"7,208.0",8.0,-,-,-,2023-03-01
May 2023,-,-,-,-,"7,187.0",8.0,-,-,-,2023-03-01
Jun 2023,-,-,-,-,"7,235.0",7.0,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-03-01
,,,,,,,,,,2023-03-01
,,,,,,,,,,2023-03-01
