X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-28
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-28
,,,,,,,,,,2023-02-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-28
,,,,,,,,,,2023-02-28
Mar 2023,"7,171.0","7,222.0","7,167.0","7,197.0","7,198.0",31.0,"318,674","5,770","47,315",2023-02-28
Apr 2023,-,-,-,-,"7,200.0",33.0,-,-,-,2023-02-28
May 2023,-,-,-,-,"7,179.0",33.0,-,-,-,2023-02-28
Jun 2023,"7,243.0","7,243.0","7,243.0","7,243.0","7,228.0",33.0,"1,170",1,1,2023-02-28
Sep 2023,-,-,-,-,"7,161.0",33.0,-,-,-,2023-02-28
Dec 2023,-,-,-,-,"7,142.0",33.0,-,-,-,2023-02-28
Mar 2024,-,-,-,-,"7,075.0",33.0,-,-,-,2023-02-28
Jun 2024,-,-,-,-,"7,075.0",33.0,-,-,-,2023-02-28
,,,,,,,,,,2023-02-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"319,844","5,771","47,316",2023-02-28
,,,,,,,,,,2023-02-28
,,,,,,,,,,2023-02-28
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-28
,,,,,,,,,,2023-02-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-28
,,,,,,,,,,2023-02-28
Mar 2023,"1,434.0","1,437.0","1,434.0","1,437.0","1,437.0",19.0,"4,760",25,28,2023-02-28
Jun 2023,-,-,-,-,"1,437.0",19.0,-,-,-,2023-02-28
Sep 2023,-,-,-,-,"1,441.0",19.0,-,-,-,2023-02-28
Dec 2023,-,-,-,-,"1,455.0",19.0,-,-,-,2023-02-28
,,,,,,,,,,2023-02-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,760",25,28,2023-02-28
,,,,,,,,,,2023-02-28
,,,,,,,,,,2023-02-28
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-28
,,,,,,,,,,2023-02-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-28
,,,,,,,,,,2023-02-28
Mar 2023,-,-,-,-,"7,199.0",-20.0,12,-,-,2023-02-28
