X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-09
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Feb 2023,"7,512.0","7,512.0","7,489.0","7,489.0","7,491.0",-43.0,150,13,16,2023-02-09
Mar 2023,"7,464.0","7,464.0","7,410.0","7,417.0","7,417.0",-43.0,"297,485","1,740","44,819",2023-02-09
Apr 2023,-,-,-,-,"7,417.0",-43.0,-,-,-,2023-02-09
Jun 2023,-,-,-,-,"7,448.0",-45.0,"1,152",5,5,2023-02-09
Sep 2023,-,-,-,-,"7,381.0",-45.0,-,-,-,2023-02-09
Dec 2023,-,-,-,-,"7,362.0",-45.0,-,-,-,2023-02-09
Mar 2024,-,-,-,-,"7,295.0",-45.0,-,-,-,2023-02-09
Jun 2024,-,-,-,-,"7,295.0",-45.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"298,787","1,758","44,840",2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,-,-,-,-,"1,422.0",-24.0,"4,232",-,-,2023-02-09
Jun 2023,-,-,-,-,"1,422.0",-24.0,-,-,-,2023-02-09
Sep 2023,-,-,-,-,"1,426.0",-24.0,-,-,-,2023-02-09
Dec 2023,-,-,-,-,"1,440.0",-24.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,232",-,-,2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,-,-,-,-,"7,529.0",-24.0,7,-,-,2023-02-09
Jun 2023,-,-,-,-,"7,529.0",-24.0,-,-,-,2023-02-09
Sep 2023,-,-,-,-,"7,454.0",-24.0,-,-,-,2023-02-09
Dec 2023,-,-,-,-,"7,476.0",-24.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,-,-,-,-,"6,250.0",-30.0,11,-,-,2023-02-09
Jun 2023,-,-,-,-,"6,250.0",-30.0,-,-,-,2023-02-09
Sep 2023,-,-,-,-,"6,220.0",-30.0,-,-,-,2023-02-09
Dec 2023,-,-,-,-,"6,285.0",-30.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,11,-,-,2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Feb 2023,-,-,-,-,"7,491.0",-43.0,-,-,-,2023-02-09
Mar 2023,-,-,-,-,"7,417.0",-43.0,-,-,-,2023-02-09
Apr 2023,-,-,-,-,"7,417.0",-43.0,-,-,-,2023-02-09
Jun 2023,-,-,-,-,"7,448.0",-45.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,-,-,-,-,"9,106.0",-45.0,"1,517",-,-,2023-02-09
Jun 2023,-,-,-,-,"9,121.0",-45.0,-,-,-,2023-02-09
Sep 2023,-,-,-,-,"9,032.0",-45.0,-,-,-,2023-02-09
Dec 2023,-,-,-,-,"9,044.0",-45.0,-,-,-,2023-02-09
Mar 2024,-,-,-,-,"9,022.0",-45.0,-,-,-,2023-02-09
Jun 2024,-,-,-,-,"9,059.0",-45.0,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,517",-,-,2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Feb 2023,96.745,96.745,96.740,96.745,96.745,-,"45,355",-800,"1,028",2023-02-09
Mar 2023,96.520,96.520,96.510,96.510,96.515,-0.010,"22,514",943,938,2023-02-09
Apr 2023,96.315,96.315,96.290,96.290,96.305,-0.025,"7,008",-65,30,2023-02-09
May 2023,96.140,96.140,96.140,96.140,96.130,-0.045,"2,404",50,50,2023-02-09
Jun 2023,96.065,96.070,96.050,96.050,96.050,-0.055,833,231,300,2023-02-09
Jul 2023,96.005,96.005,95.990,95.990,95.995,-0.070,837,10,25,2023-02-09
Aug 2023,-,-,-,-,95.970,-0.070,"1,574",-,-,2023-02-09
Sep 2023,-,-,-,-,95.985,-0.050,610,-,-,2023-02-09
Oct 2023,-,-,-,-,96.010,-0.060,150,-,-,2023-02-09
Nov 2023,-,-,-,-,96.040,-0.065,-,-,-,2023-02-09
Dec 2023,-,-,-,-,96.085,-0.075,351,-,-,2023-02-09
Jan 2024,-,-,-,-,96.095,-0.075,-,-,-,2023-02-09
Feb 2024,-,-,-,-,96.130,-0.070,300,-,-,2023-02-09
Mar 2024,-,-,-,-,96.180,-0.075,-,-,-,2023-02-09
Apr 2024,-,-,-,-,96.235,-0.075,-,-,-,2023-02-09
May 2024,-,-,-,-,96.280,-0.070,-,-,-,2023-02-09
Jun 2024,-,-,-,-,96.330,-0.075,-,-,-,2023-02-09
Jul 2024,-,-,-,-,96.385,-0.075,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"81,936",369,"2,371",2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,96.320,96.350,96.280,96.310,96.310,-0.020,"245,769","8,503","30,300",2023-02-09
Jun 2023,95.980,96.030,95.900,95.910,95.920,-0.070,"213,227","2,604","25,812",2023-02-09
Sep 2023,95.930,95.990,95.830,95.840,95.850,-0.090,"174,912","3,007","25,807",2023-02-09
Dec 2023,95.980,96.040,95.880,95.890,95.900,-0.100,"211,015","13,470","30,537",2023-02-09
Mar 2024,96.110,96.160,96.000,96.010,96.020,-0.100,"121,110","2,715","16,597",2023-02-09
Jun 2024,96.260,96.320,96.160,96.180,96.180,-0.100,"101,399",955,"8,328",2023-02-09
Sep 2024,96.400,96.450,96.290,96.300,96.300,-0.100,"61,755",311,"3,763",2023-02-09
Dec 2024,96.500,96.550,96.390,96.410,96.410,-0.090,"33,430","1,014","4,949",2023-02-09
Mar 2025,-,-,-,-,96.460,-0.080,491,2,3,2023-02-09
Jun 2025,-,-,-,-,96.460,-0.080,228,-,-,2023-02-09
Sep 2025,-,-,-,-,96.470,-0.080,296,-,-,2023-02-09
Dec 2025,-,-,-,-,96.430,-0.080,41,-,-,2023-02-09
Mar 2026,-,-,-,-,96.380,-0.080,4,-,-,2023-02-09
Jun 2026,-,-,-,-,96.320,-0.120,7,-,-,2023-02-09
Sep 2026,-,-,-,-,96.240,-0.200,80,-,-,2023-02-09
Dec 2026,96.160,96.160,96.160,96.160,95.960,-0.200,60,-20,20,2023-02-09
Mar 2027,-,-,-,-,95.960,-0.200,-,-,-,2023-02-09
Jun 2027,-,-,-,-,95.960,-0.200,-,-,-,2023-02-09
Sep 2027,-,-,-,-,95.960,-0.200,-,-,-,2023-02-09
Dec 2027,-,-,-,-,95.960,-0.200,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,163,824","32,561","146,116",2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,96.710,96.760,96.640,96.640,96.650,-0.070,"798,577","49,086","175,611",2023-02-09
Jun 2023,-,-,-,-,96.650,-0.070,62,-,-,2023-02-09
,,,,,,,,,,2023-02-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"798,639","49,086","175,611",2023-02-09
,,,,,,,,,,2023-02-09
,,,,,,,,,,2023-02-09
VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),2023-02-09
,,,,,,,,,,2023-02-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-09
,,,,,,,,,,2023-02-09
Mar 2023,96.6350,96.6350,96.5500,96.5600,96.5550,-0.0550,"21,887",-86,207,2023-02-09
Jun 2023,-,-,-,-,96.5550,-0.0550,-,-,-,2023-02-09
,,,,,,,,,,2023-02-09
