X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-01
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Aug 2022,"6,973.0","6,973.0","6,973.0","6,973.0","6,981.0",40.0,36,1,1,2022-08-01
Sep 2022,"6,858.0","6,919.0","6,852.0","6,900.0","6,901.0",41.0,"235,590","-5,517","57,391",2022-08-01
Oct 2022,-,-,-,-,"6,914.0",54.0,-,-,-,2022-08-01
Dec 2022,-,-,-,-,"6,914.0",40.0,593,-,-,2022-08-01
Mar 2023,-,-,-,-,"6,847.0",40.0,-,-,-,2022-08-01
Jun 2023,-,-,-,-,"6,847.0",40.0,2,-,-,2022-08-01
Sep 2023,-,-,-,-,"6,780.0",40.0,-,-,-,2022-08-01
Dec 2023,-,-,-,-,"6,761.0",40.0,-,-,-,2022-08-01
,,,,,,,,,,2022-08-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"236,221","-5,516","57,392",2022-08-01
,,,,,,,,,,2022-08-01
,,,,,,,,,,2022-08-01
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Sep 2022,-,-,-,-,"1,471.0",-,"5,252",-,-,2022-08-01
Dec 2022,-,-,-,-,"1,471.0",-,-,-,-,2022-08-01
Mar 2023,-,-,-,-,"1,471.0",-,-,-,-,2022-08-01
Jun 2023,-,-,-,-,"1,471.0",-,-,-,-,2022-08-01
,,,,,,,,,,2022-08-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,252",-,-,2022-08-01
,,,,,,,,,,2022-08-01
,,,,,,,,,,2022-08-01
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Sep 2022,-,-,-,-,"6,999.0",16.0,8,-,-,2022-08-01
Dec 2022,-,-,-,-,"6,999.0",16.0,-,-,-,2022-08-01
Mar 2023,-,-,-,-,"6,999.0",16.0,-,-,-,2022-08-01
Jun 2023,-,-,-,-,"6,999.0",16.0,-,-,-,2022-08-01
,,,,,,,,,,2022-08-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,8,-,-,2022-08-01
,,,,,,,,,,2022-08-01
,,,,,,,,,,2022-08-01
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Sep 2022,-,-,-,-,"5,025.0",58.0,2,-,-,2022-08-01
Dec 2022,-,-,-,-,"5,025.0",58.0,-,-,-,2022-08-01
Mar 2023,-,-,-,-,"5,025.0",58.0,-,-,-,2022-08-01
Jun 2023,-,-,-,-,"4,994.0",58.0,-,-,-,2022-08-01
,,,,,,,,,,2022-08-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,2,-,-,2022-08-01
,,,,,,,,,,2022-08-01
,,,,,,,,,,2022-08-01
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Aug 2022,-,-,-,-,"6,981.0",40.0,-,-,-,2022-08-01
Sep 2022,-,-,-,-,"6,901.0",41.0,23,-,-,2022-08-01
Oct 2022,-,-,-,-,"6,914.0",54.0,-,-,-,2022-08-01
Dec 2022,-,-,-,-,"6,914.0",40.0,-,-,-,2022-08-01
,,,,,,,,,,2022-08-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,23,-,-,2022-08-01
,,,,,,,,,,2022-08-01
,,,,,,,,,,2022-08-01
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-08-01
,,,,,,,,,,2022-08-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-01
,,,,,,,,,,2022-08-01
Sep 2022,-,-,-,-,"8,253.0",56.0,500,-,-,2022-08-01
Dec 2022,-,-,-,-,"8,258.0",56.0,-,-,-,2022-08-01
Mar 2023,-,-,-,-,"8,264.0",56.0,-,-,-,2022-08-01
Jun 2023,-,-,-,-,"8,279.0",56.0,-,-,-,2022-08-01
Sep 2023,-,-,-,-,"8,190.0",56.0,-,-,-,2022-08-01
Dec 2023,-,-,-,-,"8,202.0",56.0,-,-,-,2022-08-01
