X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-15
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-15
,,,,,,,,,,2023-02-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-15
,,,,,,,,,,2023-02-15
Feb 2023,"7,447.0","7,449.0","7,445.0","7,449.0","7,355.0",-78.0,"1,006",866,"1,295",2023-02-15
Mar 2023,"7,361.0","7,399.0","7,260.0","7,278.0","7,279.0",-79.0,"309,810","6,341","64,734",2023-02-15
Apr 2023,-,-,-,-,"7,279.0",-79.0,-,-,-,2023-02-15
Jun 2023,-,-,-,-,"7,310.0",-79.0,"1,153",-,-,2023-02-15
Sep 2023,-,-,-,-,"7,243.0",-79.0,-,-,-,2023-02-15
Dec 2023,-,-,-,-,"7,224.0",-79.0,-,-,-,2023-02-15
Mar 2024,-,-,-,-,"7,157.0",-79.0,-,-,-,2023-02-15
Jun 2024,-,-,-,-,"7,157.0",-79.0,-,-,-,2023-02-15
,,,,,,,,,,2023-02-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"311,969","7,207","66,029",2023-02-15
,,,,,,,,,,2023-02-15
,,,,,,,,,,2023-02-15
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-15
,,,,,,,,,,2023-02-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-15
,,,,,,,,,,2023-02-15
Mar 2023,"1,441.0","1,441.0","1,441.0","1,441.0","1,441.0",11.0,"4,133",-115,145,2023-02-15
Jun 2023,-,-,-,-,"1,441.0",11.0,-,-,-,2023-02-15
Sep 2023,-,-,-,-,"1,445.0",11.0,-,-,-,2023-02-15
Dec 2023,-,-,-,-,"1,459.0",11.0,-,-,-,2023-02-15
,,,,,,,,,,2023-02-15
