X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-22
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Oct 2022,"6,705.0","6,732.0","6,705.0","6,732.0","6,649.0",-44.0,"2,394",-24,93,2022-09-22
Nov 2022,-,-,-,-,"6,635.0",-44.0,-,-,-,2022-09-22
Dec 2022,"6,682.0","6,754.0","6,637.0","6,638.0","6,645.0",-45.0,"230,214",-746,"19,296",2022-09-22
Mar 2023,-,-,-,-,"6,582.0",-45.0,255,-,-,2022-09-22
Jun 2023,-,-,-,-,"6,582.0",-45.0,52,-,-,2022-09-22
Sep 2023,-,-,-,-,"6,515.0",-45.0,-,-,-,2022-09-22
Dec 2023,-,-,-,-,"6,496.0",-45.0,-,-,-,2022-09-22
Mar 2024,-,-,-,-,"6,429.0",-45.0,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"232,915",-770,"19,389",2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Dec 2022,-,-,-,-,"1,318.0",-,"5,924",-,-,2022-09-22
Mar 2023,-,-,-,-,"1,318.0",-,-,-,-,2022-09-22
Jun 2023,-,-,-,-,"1,318.0",-,-,-,-,2022-09-22
Sep 2023,-,-,-,-,"1,322.0",-,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,924",-,-,2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Dec 2022,-,-,-,-,"6,802.0",-,10,-,-,2022-09-22
Mar 2023,-,-,-,-,"6,802.0",-,-,-,-,2022-09-22
Jun 2023,-,-,-,-,"6,802.0",-,-,-,-,2022-09-22
Sep 2023,-,-,-,-,"6,727.0",-,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Dec 2022,-,-,-,-,"5,311.0",-,88,-,-,2022-09-22
Mar 2023,-,-,-,-,"5,311.0",-,-,-,-,2022-09-22
Jun 2023,-,-,-,-,"5,311.0",-,-,-,-,2022-09-22
Sep 2023,-,-,-,-,"5,281.0",-,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,88,-,-,2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Oct 2022,-,-,-,-,"6,649.0",-44.0,-,-,-,2022-09-22
Nov 2022,-,-,-,-,"6,635.0",-44.0,-,-,-,2022-09-22
Dec 2022,-,-,-,-,"6,645.0",-45.0,23,-,-,2022-09-22
Mar 2023,-,-,-,-,"6,582.0",-45.0,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,23,-,-,2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Dec 2022,-,-,-,-,"8,089.0",-,"2,000",-,-,2022-09-22
Mar 2023,-,-,-,-,"8,095.0",-,-,-,-,2022-09-22
Jun 2023,-,-,-,-,"8,110.0",-,-,-,-,2022-09-22
Sep 2023,-,-,-,-,"8,021.0",-,-,-,-,2022-09-22
Dec 2023,-,-,-,-,"8,033.0",-,-,-,-,2022-09-22
Mar 2024,-,-,-,-,"8,011.0",-,-,-,-,2022-09-22
,,,,,,,,,,2022-09-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,000",-,-,2022-09-22
,,,,,,,,,,2022-09-22
,,,,,,,,,,2022-09-22
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-09-22
,,,,,,,,,,2022-09-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-22
,,,,,,,,,,2022-09-22
Sep 2022,-,-,-,-,97.795,-,"17,795",-,-,2022-09-22
Oct 2022,97.320,97.330,97.310,97.315,97.315,-0.020,"18,321",-49,116,2022-09-22
Nov 2022,-,-,-,-,96.930,-0.020,"8,302",-,-,2022-09-22
Dec 2022,-,-,-,-,96.720,-0.020,"6,745",-,-,2022-09-22
