X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-23
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-23
,,,,,,,,,,2022-11-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-23
,,,,,,,,,,2022-11-23
Dec 2022,"7,190.0","7,262.0","7,180.0","7,249.0","7,249.0",56.0,"229,481","2,183","32,237",2022-11-23
Jan 2023,-,-,-,-,"7,249.0",56.0,1,-,-,2022-11-23
Feb 2023,-,-,-,-,"7,233.0",56.0,-,-,-,2022-11-23
Mar 2023,"7,136.0","7,196.0","7,136.0","7,193.0","7,199.0",56.0,353,16,31,2022-11-23
Jun 2023,-,-,-,-,"7,215.0",56.0,52,-,-,2022-11-23
Sep 2023,-,-,-,-,"7,148.0",56.0,-,-,-,2022-11-23
Dec 2023,-,-,-,-,"7,129.0",56.0,-,-,-,2022-11-23
Mar 2024,-,-,-,-,"7,062.0",56.0,-,-,-,2022-11-23
,,,,,,,,,,2022-11-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"229,887","2,199","32,268",2022-11-23
,,,,,,,,,,2022-11-23
,,,,,,,,,,2022-11-23
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-23
,,,,,,,,,,2022-11-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-23
,,,,,,,,,,2022-11-23
Dec 2022,-,-,-,-,"1,376.0",-,"6,081",-,20,2022-11-23
Mar 2023,-,-,-,-,"1,376.0",-,-,-,-,2022-11-23
Jun 2023,-,-,-,-,"1,376.0",-,-,-,-,2022-11-23
Sep 2023,-,-,-,-,"1,380.0",-,-,-,-,2022-11-23
,,,,,,,,,,2022-11-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,081",-,20,2022-11-23
,,,,,,,,,,2022-11-23
,,,,,,,,,,2022-11-23
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-23
,,,,,,,,,,2022-11-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-23
,,,,,,,,,,2022-11-23
Dec 2022,-,-,-,-,"7,364.0",52.0,17,-,-,2022-11-23
Mar 2023,-,-,-,-,"7,364.0",52.0,-,-,-,2022-11-23
Jun 2023,-,-,-,-,"7,364.0",52.0,-,-,-,2022-11-23
Sep 2023,-,-,-,-,"7,289.0",52.0,-,-,-,2022-11-23
,,,,,,,,,,2022-11-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,17,-,-,2022-11-23
,,,,,,,,,,2022-11-23
,,,,,,,,,,2022-11-23
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-23
,,,,,,,,,,2022-11-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-23
,,,,,,,,,,2022-11-23
Dec 2022,-,-,-,-,"6,008.0",61.0,37,-,-,2022-11-23
Mar 2023,-,-,-,-,"6,008.0",61.0,-,-,-,2022-11-23
Jun 2023,-,-,-,-,"6,008.0",61.0,-,-,-,2022-11-23
Sep 2023,-,-,-,-,"5,978.0",61.0,-,-,-,2022-11-23
,,,,,,,,,,2022-11-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-11-23
,,,,,,,,,,2022-11-23
,,,,,,,,,,2022-11-23
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-11-23
,,,,,,,,,,2022-11-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-23
,,,,,,,,,,2022-11-23
Dec 2022,"7,249.0","7,249.0","7,249.0","7,249.0","7,249.0",56.0,27,-,2,2022-11-23
Jan 2023,-,-,-,-,"7,249.0",56.0,-,-,-,2022-11-23
Feb 2023,-,-,-,-,"7,233.0",56.0,-,-,-,2022-11-23
Mar 2023,-,-,-,-,"7,199.0",56.0,-,-,-,2022-11-23
,,,,,,,,,,2022-11-23
