X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-07-07
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-07-07
,,,,,,,,,,2022-07-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-07
,,,,,,,,,,2022-07-07
Jul 2022,"6,644.0","6,646.0","6,640.0","6,646.0","6,652.0",61.0,101,-,4,2022-07-07
Aug 2022,-,-,-,-,"6,635.0",61.0,10,-,-,2022-07-07
Sep 2022,"6,507.0","6,556.0","6,477.0","6,552.0","6,554.0",61.0,"256,729","-1,639","47,281",2022-07-07
Dec 2022,-,-,-,-,"6,555.0",61.0,405,-,-,2022-07-07
Mar 2023,-,-,-,-,"6,488.0",61.0,-,-,-,2022-07-07
Jun 2023,-,-,-,-,"6,488.0",61.0,2,-,-,2022-07-07
Sep 2023,-,-,-,-,"6,421.0",61.0,-,-,-,2022-07-07
Dec 2023,-,-,-,-,"6,402.0",61.0,-,-,-,2022-07-07
,,,,,,,,,,2022-07-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"257,247","-1,639","47,285",2022-07-07
,,,,,,,,,,2022-07-07
,,,,,,,,,,2022-07-07
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-07-07
,,,,,,,,,,2022-07-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-07
,,,,,,,,,,2022-07-07
Sep 2022,"1,381.0","1,381.0","1,377.0","1,377.0","1,377.0",14.0,"4,774",183,201,2022-07-07
Dec 2022,-,-,-,-,"1,377.0",14.0,-,-,-,2022-07-07
Mar 2023,-,-,-,-,"1,377.0",14.0,-,-,-,2022-07-07
Jun 2023,-,-,-,-,"1,377.0",14.0,-,-,-,2022-07-07
,,,,,,,,,,2022-07-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,774",183,201,2022-07-07
,,,,,,,,,,2022-07-07
,,,,,,,,,,2022-07-07
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-07-07
,,,,,,,,,,2022-07-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-07
,,,,,,,,,,2022-07-07
Sep 2022,-,-,-,-,"6,597.0",58.0,10,-,-,2022-07-07
Dec 2022,-,-,-,-,"6,597.0",58.0,-,-,-,2022-07-07
Mar 2023,-,-,-,-,"6,597.0",58.0,-,-,-,2022-07-07
Jun 2023,-,-,-,-,"6,597.0",58.0,-,-,-,2022-07-07
,,,,,,,,,,2022-07-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-07-07
,,,,,,,,,,2022-07-07
,,,,,,,,,,2022-07-07
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-07-07
,,,,,,,,,,2022-07-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-07
,,,,,,,,,,2022-07-07
Sep 2022,-,-,-,-,"4,825.0",105.0,4,-,-,2022-07-07
Dec 2022,-,-,-,-,"4,825.0",105.0,-,-,-,2022-07-07
Mar 2023,-,-,-,-,"4,825.0",105.0,-,-,-,2022-07-07
Jun 2023,-,-,-,-,"4,794.0",105.0,-,-,-,2022-07-07
,,,,,,,,,,2022-07-07
