X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-02
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-02
,,,,,,,,,,2023-03-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-02
,,,,,,,,,,2023-03-02
Mar 2023,"7,203.0","7,235.0","7,180.0","7,201.0","7,202.0",-3.0,"324,277","1,613","50,132",2023-03-02
Apr 2023,-,-,-,-,"7,210.0",2.0,-,-,-,2023-03-02
May 2023,-,-,-,-,"7,189.0",2.0,-,-,-,2023-03-02
Jun 2023,"7,238.0","7,238.0","7,238.0","7,238.0","7,233.0",-2.0,"1,588",421,484,2023-03-02
Sep 2023,-,-,-,-,"7,166.0",-2.0,-,-,-,2023-03-02
Dec 2023,-,-,-,-,"7,147.0",-2.0,-,-,-,2023-03-02
Mar 2024,-,-,-,-,"7,080.0",-2.0,-,-,-,2023-03-02
Jun 2024,-,-,-,-,"7,080.0",-2.0,-,-,-,2023-03-02
,,,,,,,,,,2023-03-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"325,865","2,034","50,616",2023-03-02
,,,,,,,,,,2023-03-02
,,,,,,,,,,2023-03-02
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-02
,,,,,,,,,,2023-03-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-02
,,,,,,,,,,2023-03-02
Mar 2023,-,-,-,-,"1,412.0",-,"3,653",-377,398,2023-03-02
Jun 2023,-,-,-,-,"1,412.0",-,-,-,-,2023-03-02
Sep 2023,-,-,-,-,"1,416.0",-,-,-,-,2023-03-02
Dec 2023,-,-,-,-,"1,430.0",-,-,-,-,2023-03-02
,,,,,,,,,,2023-03-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"3,653",-377,398,2023-03-02
,,,,,,,,,,2023-03-02
,,,,,,,,,,2023-03-02
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-02
,,,,,,,,,,2023-03-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-02
,,,,,,,,,,2023-03-02
Mar 2023,-,-,-,-,"6,976.0",-136.0,12,-,-,2023-03-02
Jun 2023,-,-,-,-,"6,976.0",-136.0,-,-,-,2023-03-02
Sep 2023,-,-,-,-,"6,901.0",-136.0,-,-,-,2023-03-02
Dec 2023,-,-,-,-,"6,923.0",-136.0,-,-,-,2023-03-02
,,,,,,,,,,2023-03-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,12,-,-,2023-03-02
,,,,,,,,,,2023-03-02
,,,,,,,,,,2023-03-02
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-03-02
,,,,,,,,,,2023-03-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-02
,,,,,,,,,,2023-03-02
Mar 2023,"6,168.0","6,168.0","6,168.0","6,168.0","6,168.0",162.0,17,1,1,2023-03-02
Jun 2023,-,-,-,-,"6,168.0",162.0,-,-,-,2023-03-02
Sep 2023,-,-,-,-,"6,138.0",162.0,-,-,-,2023-03-02
Dec 2023,-,-,-,-,"6,203.0",162.0,-,-,-,2023-03-02
,,,,,,,,,,2023-03-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,17,1,1,2023-03-02
,,,,,,,,,,2023-03-02
