X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-07-28
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Aug 2022,"6,880.0","6,880.0","6,828.0","6,828.0","6,877.0",69.0,36,2,2,2022-07-28
Sep 2022,"6,720.0","6,793.0","6,716.0","6,791.0","6,791.0",68.0,"235,213","-4,757","46,097",2022-07-28
Oct 2022,-,-,-,-,"6,791.0",68.0,-,-,-,2022-07-28
Dec 2022,-,-,-,-,"6,805.0",68.0,593,-,-,2022-07-28
Mar 2023,-,-,-,-,"6,738.0",68.0,-,-,-,2022-07-28
Jun 2023,-,-,-,-,"6,738.0",68.0,2,-,-,2022-07-28
Sep 2023,-,-,-,-,"6,671.0",68.0,-,-,-,2022-07-28
Dec 2023,-,-,-,-,"6,652.0",68.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,844","-4,755","46,099",2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,"1,427.0","1,427.0","1,425.0","1,425.0","1,425.0",15.0,"5,131",11,11,2022-07-28
Dec 2022,-,-,-,-,"1,425.0",15.0,-,-,-,2022-07-28
Mar 2023,-,-,-,-,"1,425.0",15.0,-,-,-,2022-07-28
Jun 2023,-,-,-,-,"1,425.0",15.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,131",11,11,2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,-,-,-,-,"6,939.0",55.0,8,-,-,2022-07-28
Dec 2022,-,-,-,-,"6,939.0",55.0,-,-,-,2022-07-28
Mar 2023,-,-,-,-,"6,939.0",55.0,-,-,-,2022-07-28
Jun 2023,-,-,-,-,"6,939.0",55.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,8,-,-,2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,-,-,-,-,"4,925.0",118.0,2,-,-,2022-07-28
Dec 2022,-,-,-,-,"4,925.0",118.0,-,-,-,2022-07-28
Mar 2023,-,-,-,-,"4,925.0",118.0,-,-,-,2022-07-28
Jun 2023,-,-,-,-,"4,894.0",118.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,2,-,-,2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Aug 2022,-,-,-,-,"6,877.0",69.0,-,-,-,2022-07-28
Sep 2022,"6,788.0","6,788.0","6,788.0","6,788.0","6,791.0",68.0,23,-,3,2022-07-28
Oct 2022,-,-,-,-,"6,791.0",68.0,-,-,-,2022-07-28
Dec 2022,-,-,-,-,"6,805.0",68.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,23,-,3,2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,-,-,-,-,"8,132.0",79.0,500,-,-,2022-07-28
Dec 2022,-,-,-,-,"8,137.0",79.0,-,-,-,2022-07-28
Mar 2023,-,-,-,-,"8,143.0",79.0,-,-,-,2022-07-28
Jun 2023,-,-,-,-,"8,158.0",79.0,-,-,-,2022-07-28
Sep 2023,-,-,-,-,"8,069.0",79.0,-,-,-,2022-07-28
Dec 2023,-,-,-,-,"8,081.0",79.0,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,500,-,-,2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Jul 2022,-,-,-,-,98.775,-,"30,502",-,-,2022-07-28
Aug 2022,98.230,98.245,98.230,98.235,98.235,-0.005,"21,179",-507,"5,772",2022-07-28
Sep 2022,97.865,97.905,97.865,97.890,97.885,0.015,"3,033",202,440,2022-07-28
Oct 2022,97.520,97.535,97.510,97.510,97.500,0.045,"1,647",142,302,2022-07-28
Nov 2022,97.115,97.150,97.100,97.105,97.095,0.065,"2,990",31,185,2022-07-28
Dec 2022,96.885,96.960,96.885,96.900,96.890,0.075,"2,711",-58,80,2022-07-28
Jan 2023,96.840,96.900,96.840,96.850,96.845,0.075,"2,081",-27,32,2022-07-28
Feb 2023,96.665,96.785,96.665,96.785,96.695,0.075,"1,032",-12,25,2022-07-28
Mar 2023,96.700,96.700,96.690,96.690,96.635,0.075,66,3,8,2022-07-28
Apr 2023,-,-,-,-,96.630,0.075,20,-,-,2022-07-28
May 2023,-,-,-,-,96.640,0.080,202,-,-,2022-07-28
Jun 2023,-,-,-,-,96.660,0.080,20,-,-,2022-07-28
Jul 2023,96.750,96.750,96.750,96.750,96.680,0.080,50,-2,2,2022-07-28
Aug 2023,-,-,-,-,96.715,0.080,150,-,-,2022-07-28
Sep 2023,96.790,96.790,96.790,96.790,96.750,0.080,-,-2,2,2022-07-28
Oct 2023,-,-,-,-,96.800,0.080,-,-,-,2022-07-28
Nov 2023,-,-,-,-,96.840,0.080,-,-,-,2022-07-28
Dec 2023,-,-,-,-,96.900,0.080,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"65,683",-230,"6,848",2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,97.170,97.300,97.160,97.250,97.250,0.070,"203,405","1,457","32,172",2022-07-28
Dec 2022,96.460,96.640,96.450,96.550,96.550,0.080,"221,465",653,"29,117",2022-07-28
Mar 2023,96.330,96.530,96.310,96.440,96.440,0.100,"131,860","3,541","20,098",2022-07-28
Jun 2023,96.370,96.560,96.350,96.480,96.480,0.100,"111,314",434,"11,163",2022-07-28
Sep 2023,96.460,96.670,96.450,96.590,96.600,0.120,"121,543",-384,"8,977",2022-07-28
Dec 2023,96.560,96.770,96.560,96.700,96.710,0.120,"75,531",954,"7,697",2022-07-28
Mar 2024,96.640,96.840,96.640,96.770,96.770,0.110,"60,103","1,045","2,772",2022-07-28
Jun 2024,96.660,96.870,96.660,96.800,96.800,0.110,"45,161",109,"2,385",2022-07-28
Sep 2024,96.800,96.840,96.800,96.810,96.800,0.100,502,8,21,2022-07-28
Dec 2024,-,-,-,-,96.800,0.100,128,-,-,2022-07-28
Mar 2025,-,-,-,-,96.780,0.100,72,-,-,2022-07-28
Jun 2025,-,-,-,-,96.770,0.100,137,-,-,2022-07-28
Sep 2025,-,-,-,-,96.690,0.100,10,-,-,2022-07-28
Dec 2025,-,-,-,-,96.590,0.100,20,-,-,2022-07-28
Mar 2026,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
Jun 2026,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
Sep 2026,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
Dec 2026,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
Mar 2027,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
Jun 2027,-,-,-,-,96.590,0.100,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"971,251","7,817","114,402",2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),2022-07-28
,,,,,,,,,,2022-07-28
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-07-28
,,,,,,,,,,2022-07-28
Sep 2022,96.955,97.110,96.925,97.025,97.030,0.070,"872,748","4,219","181,837",2022-07-28
Dec 2022,-,-,-,-,97.030,0.070,-,-,-,2022-07-28
,,,,,,,,,,2022-07-28
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"872,748","4,219","181,837",2022-07-28
,,,,,,,,,,2022-07-28
,,,,,,,,,,2022-07-28
