X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-14
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-14
,,,,,,,,,,2022-10-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-14
,,,,,,,,,,2022-10-14
Oct 2022,"6,759.0","6,759.0","6,759.0","6,759.0","6,768.0",127.0,"2,285",-21,28,2022-10-14
Nov 2022,-,-,-,-,"6,754.0",127.0,-,-,-,2022-10-14
Dec 2022,"6,631.0","6,771.0","6,545.0","6,761.0","6,762.0",127.0,"236,761","3,374","62,937",2022-10-14
Mar 2023,-,-,-,-,"6,713.0",134.0,255,-,-,2022-10-14
Jun 2023,-,-,-,-,"6,713.0",134.0,52,-,-,2022-10-14
Sep 2023,-,-,-,-,"6,646.0",134.0,-,-,-,2022-10-14
Dec 2023,-,-,-,-,"6,627.0",134.0,-,-,-,2022-10-14
Mar 2024,-,-,-,-,"6,560.0",134.0,-,-,-,2022-10-14
,,,,,,,,,,2022-10-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"239,353","3,353","62,965",2022-10-14
,,,,,,,,,,2022-10-14
,,,,,,,,,,2022-10-14
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-14
